bgc_id,GCF,class,genome_id,contig,start,end,product,contig_edge
JADKKK010000001.region001,1960,Terpene,GCA_016720545.1,JADKKK010000001,680505,701435,terpene,FALSE
JADKKK010000001.region002,2080;1959,PKSother,GCA_016720545.1,JADKKK010000001,855961,897272,PKS-like,FALSE
JADKKK010000002.region001,2081;2015,Others,GCA_016720545.1,JADKKK010000002,35426,108116,ladderane;arylpolyene,FALSE
JADKKK010000003.region001,2082;1963,PKSother,GCA_016720545.1,JADKKK010000003,590310,617599,T1PKS;hglE-KS,TRUE
JADKKK010000007.region001,1962,Others,GCA_016720545.1,JADKKK010000007,208207,249836,phosphonate,FALSE
JADKKK010000013.region001,1964;2017,NRPS,GCA_016720545.1,JADKKK010000013,44587,89303,NRPS-like,FALSE
JADKKK010000018.region001,2085;1958,RiPPs,GCA_016720545.1,JADKKK010000018,61872,72838,RiPP-like,FALSE
JADKKK010000036.region001,1965,RiPPs,GCA_016720545.1,JADKKK010000036,2626,22890,RRE-containing,FALSE
"NASX01000004.1.region001",2087;610,Terpene,GCA_002085155.1,"NASX01000004.1",0,16725,terpene,TRUE
"NASX01000007.1.region001",2088;1107,NRPS,GCA_002085155.1,"NASX01000007.1",53976,97000,NRPS-like,FALSE
"NASX01000010.1.region001",2089;2193,Others,GCA_002085155.1,"NASX01000010.1",55895,78003,thioamitides,FALSE
"NASX01000011.1.region001",2090;2000,RiPPs,GCA_002085155.1,"NASX01000011.1",70545,82363,RiPP-like,FALSE
"NASX01000018.1.region001",2091;1880,Others,GCA_002085155.1,"NASX01000018.1",45594,82096,arylpolyene,TRUE
"NASX01000043.1.region001",2092;1941;1357,PKS-NRP_Hybrids,GCA_002085155.1,"NASX01000043.1",0,42595,T1PKS;NRPS-like;NRPS,TRUE
"NASX01000084.1.region001",2093;1802,RiPPs,GCA_002085155.1,"NASX01000084.1",0,12482,ranthipeptide,TRUE
"NASX01000093.1.region001",2094;2046,Others,GCA_002085155.1,"NASX01000093.1",0,8085,redox-cofactor,TRUE
NZ_SSMQ01000001.region001,2095;2171,RiPPs,GCF_005144585.1,NZ_SSMQ01000001,0,19122,RRE-containing;RiPP-like,TRUE
NZ_SSMQ01000001.region002,2096;1022;996,Others,GCF_005144585.1,NZ_SSMQ01000001,194815,263524,T1PKS;terpene,FALSE
NZ_SSMQ01000001.region003,2097;2162,RiPPs,GCF_005144585.1,NZ_SSMQ01000001,291713,302523,RiPP-like,FALSE
NZ_SSMQ01000001.region004,2098;2163,Others,GCF_005144585.1,NZ_SSMQ01000001,327988,370049,arylpolyene,FALSE
NZ_SSMQ01000001.region005,2099;2164,NRPS,GCF_005144585.1,NZ_SSMQ01000001,397606,442403,NRPS-like,FALSE
NZ_SSMQ01000002.region001,2100;2160,Terpene,GCF_005144585.1,NZ_SSMQ01000002,405478,426471,terpene,FALSE
NZ_SSMQ01000005.region001,2130;1259,NRPS,GCF_005144585.1,NZ_SSMQ01000005,56736,101104,NRPS,FALSE
NZ_SSMQ01000005.region002,2102;2159,RiPPs,GCF_005144585.1,NZ_SSMQ01000005,159966,183682,LAP,FALSE
NZ_SSMQ01000006.region001,2103;2152,Terpene,GCF_005144585.1,NZ_SSMQ01000006,165023,187258,terpene,FALSE
NZ_SSMQ01000007.region001,2104;2156,RiPPs,GCF_005144585.1,NZ_SSMQ01000007,205716,216592,RiPP-like,FALSE
NZ_SSMQ01000014.region001,2105;1941;1712,PKS-NRP_Hybrids,GCF_005144585.1,NZ_SSMQ01000014,14702,63417,T1PKS;NRPS,FALSE
NZ_SSMQ01000019.region001,2106;630,Terpene,GCF_005144585.1,NZ_SSMQ01000019,21536,43885,terpene,FALSE
NZ_SSMQ01000021.region001,2107;2167;2035,Others,GCF_005144585.1,NZ_SSMQ01000021,52584,93670,T3PKS;RiPP-like,FALSE
NZ_SSMQ01000023.region001,2108,RiPPs,GCF_005144585.1,NZ_SSMQ01000023,7113,27392,RRE-containing,FALSE
NZ_SSMQ01000029.region001,2109;1944,Others,GCF_005144585.1,NZ_SSMQ01000029,9179,31227,thioamitides,FALSE
NZ_SSMQ01000031.region001,2174,Others,GCF_005144585.1,NZ_SSMQ01000031,26879,71809,arylpolyene,FALSE
NZ_SSMQ01000039.region001,2166;2111,RiPPs,GCF_005144585.1,NZ_SSMQ01000039,56369,76675,proteusin,FALSE
NZ_SSMQ01000041.region001,2112;2193,Others,GCF_005144585.1,NZ_SSMQ01000041,55858,77849,thioamitides,FALSE
NZ_SSMQ01000044.region001,2153,RiPPs,GCF_005144585.1,NZ_SSMQ01000044,86244,107123,cyanobactin,FALSE
NZ_SSMQ01000047.region001,2169,PKSother,GCF_005144585.1,NZ_SSMQ01000047,1991,43038,T3PKS,FALSE
NZ_SSMQ01000066.region001,2115;1077;973;1751,PKS-NRP_Hybrids,GCF_005144585.1,NZ_SSMQ01000066,0,48015,NRPS;T1PKS,TRUE
NZ_SSMQ01000075.region001,2154,NRPS,GCF_005144585.1,NZ_SSMQ01000075,0,34574,NRPS-like,TRUE
NZ_SSMQ01000076.region001,2117;931;1242;1368,PKS-NRP_Hybrids,GCF_005144585.1,NZ_SSMQ01000076,14819,60266,T1PKS;NRPS,TRUE
NZ_SSMQ01000080.region001,2118;2001,RiPPs,GCF_005144585.1,NZ_SSMQ01000080,48729,57642,RiPP-like,TRUE
NZ_SSMQ01000081.region001,2119;563,RiPPs,GCF_005144585.1,NZ_SSMQ01000081,37696,56997,microviridin,TRUE
NZ_SSMQ01000085.region001,2120;2171,RiPPs,GCF_005144585.1,NZ_SSMQ01000085,8053,30246,RRE-containing;RiPP-like,FALSE
NZ_SSMQ01000089.region001,2121;1897;973;1751,PKS-NRP_Hybrids,GCF_005144585.1,NZ_SSMQ01000089,0,46087,NRPS;T1PKS,TRUE
NZ_SSMQ01000094.region001,2122;505,RiPPs,GCF_005144585.1,NZ_SSMQ01000094,10991,21942,RiPP-like,FALSE
NZ_SSMQ01000142.region001,2123;2129,Others,GCF_005144585.1,NZ_SSMQ01000142,0,11969,phenazine,TRUE
NZ_SSMQ01000155.region001,2124;2160,Terpene,GCF_005144585.1,NZ_SSMQ01000155,0,8624,terpene,TRUE
NZ_SSMR01000001.region001,2125;2152,Terpene,GCF_005144635.1,NZ_SSMR01000001,75337,96582,terpene,FALSE
NZ_SSMR01000001.region002,2126;2108,RiPPs,GCF_005144635.1,NZ_SSMR01000001,262383,282668,RRE-containing,FALSE
NZ_SSMR01000001.region003,2127;2174,Others,GCF_005144635.1,NZ_SSMR01000001,304481,349336,ladderane;arylpolyene,FALSE
NZ_SSMR01000001.region004,2128;1941;1712,PKS-NRP_Hybrids,GCF_005144635.1,NZ_SSMR01000001,1535610,1586167,T1PKS;NRPS,FALSE
NZ_SSMR01000001.region005,2129,Others,GCF_005144635.1,NZ_SSMR01000001,1854219,1874666,phenazine,FALSE
NZ_SSMR01000002.region001,2130;1259,NRPS,GCF_005144635.1,NZ_SSMR01000002,864440,908814,NRPS,FALSE
NZ_SSMR01000003.region001,2100;2160,Terpene,GCF_005144635.1,NZ_SSMR01000003,829568,850600,terpene,FALSE
NZ_SSMR01000004.region001,2132;1107,NRPS,GCF_005144635.1,NZ_SSMR01000004,40785,82902,NRPS-like,FALSE
NZ_SSMR01000004.region002,2133;1979,Terpene,GCF_005144635.1,NZ_SSMR01000004,169839,190682,terpene,FALSE
NZ_SSMR01000004.region003,2134;2034,RiPPs,GCF_005144635.1,NZ_SSMR01000004,241780,252521,RiPP-like,FALSE
NZ_SSMR01000004.region004,2135;1941;1712,PKS-NRP_Hybrids,GCF_005144635.1,NZ_SSMR01000004,632011,677320,T1PKS;NRPS,TRUE
NZ_SSMR01000006.region001,2136;1107,NRPS,GCF_005144635.1,NZ_SSMR01000006,79601,123474,NRPS-like,FALSE
NZ_SSMR01000006.region002,2137;630,Terpene,GCF_005144635.1,NZ_SSMR01000006,569096,591463,terpene,FALSE
NZ_SSMR01000007.region001,2138;857,PKSother,GCF_005144635.1,NZ_SSMR01000007,432703,473762,T3PKS,FALSE
NZ_SSMR01000008.region001,2139;629,Terpene,GCF_005144635.1,NZ_SSMR01000008,6763,27882,terpene,FALSE
NZ_SSMR01000008.region002,2107;2167;2140;2035,Others,GCF_005144635.1,NZ_SSMR01000008,177033,218113,T3PKS;RiPP-like,FALSE
NZ_SSMR01000009.region001,2141;629,Terpene,GCF_005144635.1,NZ_SSMR01000009,267102,288185,terpene,FALSE
NZ_SSMR01000011.region001,2142;1107,NRPS,GCF_005144635.1,NZ_SSMR01000011,183111,227437,NRPS,FALSE
NZ_SSMR01000011.region002,2143;1898,RiPPs,GCF_005144635.1,NZ_SSMR01000011,311826,332969,RRE-containing,FALSE
NZ_SSMR01000012.region001,2153,RiPPs,GCF_005144635.1,NZ_SSMR01000012,331438,352329,cyanobactin,FALSE
NZ_SSMR01000014.region001,2145;2111,RiPPs,GCF_005144635.1,NZ_SSMR01000014,39176,59485,proteusin,FALSE
NZ_SSMR01000015.region001,2146;1904,Saccharides,GCF_005144635.1,NZ_SSMR01000015,222091,243264,amglyccycl,FALSE
NZ_SSMR01000017.region001,2147;158,PKSI,GCF_005144635.1,NZ_SSMR01000017,127112,189666,T1PKS,TRUE
NZ_SSMR01000020.region001,2148;2033,Terpene,GCF_005144635.1,NZ_SSMR01000020,0,11135,terpene,TRUE
NZ_SSMR01000020.region002,2149;2162,RiPPs,GCF_005144635.1,NZ_SSMR01000020,51073,61883,RiPP-like,FALSE
NZ_SSMR01000020.region003,2150;2164,NRPS,GCF_005144635.1,NZ_SSMR01000020,118338,163072,NRPS-like,FALSE
NZ_SSMR01000028.region001,2151;1457,PKSother,GCF_005144635.1,NZ_SSMR01000028,0,60523,T1PKS;transAT-PKS,TRUE
NZ_WJIE01000002.region001,2152,Terpene,GCF_009649845.1,NZ_WJIE01000002,70392,92711,terpene,FALSE
NZ_WJIE01000002.region002,2153,RiPPs,GCF_009649845.1,NZ_WJIE01000002,379817,400690,cyanobactin,FALSE
NZ_WJIE01000002.region003,2154,NRPS,GCF_009649845.1,NZ_WJIE01000002,471520,515672,NRPS-like,FALSE
NZ_WJIE01000003.region001,2155;2171,RiPPs,GCF_009649845.1,NZ_WJIE01000003,66900,89090,RRE-containing,FALSE
NZ_WJIE01000003.region002,2104;2156,RiPPs,GCF_009649845.1,NZ_WJIE01000003,219658,230519,RiPP-like,FALSE
NZ_WJIE01000003.region003,2157,Terpene,GCF_009649845.1,NZ_WJIE01000003,262239,284549,terpene,FALSE
NZ_WJIE01000004.region001,2158;1679;1941;1751,PKS-NRP_Hybrids,GCF_009649845.1,NZ_WJIE01000004,0,39824,T1PKS;NRPS,TRUE
NZ_WJIE01000005.region001,2159,RiPPs,GCF_009649845.1,NZ_WJIE01000005,49605,73321,LAP,FALSE
NZ_WJIE01000005.region002,2100;2160,Terpene,GCF_009649845.1,NZ_WJIE01000005,680817,701822,terpene,FALSE
NZ_WJIE01000006.region001,2096,PKSI,GCF_009649845.1,NZ_WJIE01000006,495627,573326,T1PKS,FALSE
NZ_WJIE01000006.region002,2162,RiPPs,GCF_009649845.1,NZ_WJIE01000006,596787,607597,RiPP-like,FALSE
NZ_WJIE01000006.region003,2098;2163,Others,GCF_009649845.1,NZ_WJIE01000006,631969,674030,ladderane,FALSE
NZ_WJIE01000006.region004,2099;2164,NRPS,GCF_009649845.1,NZ_WJIE01000006,696701,741438,NRPS-like,FALSE
NZ_WJIE01000007.region001,2165;1107,NRPS,GCF_009649845.1,NZ_WJIE01000007,22622,65784,NRPS-like,FALSE
NZ_WJIE01000008.region001,2166;2111,RiPPs,GCF_009649845.1,NZ_WJIE01000008,39034,59340,proteusin,FALSE
NZ_WJIE01000010.region001,2167;2035,Others,GCF_009649845.1,NZ_WJIE01000010,2264,43347,T3PKS;RiPP-like,FALSE
NZ_WJIE01000010.region002,2168;1107,NRPS,GCF_009649845.1,NZ_WJIE01000010,200646,244261,NRPS-like,FALSE
NZ_WJIE01000015.region001,2169,PKSother,GCF_009649845.1,NZ_WJIE01000015,3883,44942,T3PKS,FALSE
NZ_WJIE01000018.region001,2170;1259;2046,Others,GCF_009649845.1,NZ_WJIE01000018,0,49819,NRPS;redox-cofactor,TRUE
NZ_WJIE01000018.region002,2171,RiPPs,GCF_009649845.1,NZ_WJIE01000018,50657,72850,RRE-containing;RiPP-like,FALSE
NZ_WJIE01000021.region001,2172;1844;969,PKS-NRP_Hybrids,GCF_009649845.1,NZ_WJIE01000021,445,95518,NRPS;T1PKS,FALSE
NZ_WJIE01000022.region001,2108,RiPPs,GCF_009649845.1,NZ_WJIE01000022,32850,53129,RRE-containing,FALSE
NZ_WJIE01000022.region002,2174,Others,GCF_009649845.1,NZ_WJIE01000022,83329,119043,arylpolyene,TRUE
NZ_WJIE01000024.region001,2175;1941;1368,PKS-NRP_Hybrids,GCF_009649845.1,NZ_WJIE01000024,36091,87270,NRPS;T1PKS,TRUE
NZ_WJIE01000036.region001,2176;1107,NRPS,GCF_009649845.1,NZ_WJIE01000036,0,23673,NRPS,TRUE
QJWJ01000075.1.region001,2177;1169;336;1751,PKS-NRP_Hybrids,GCA_003235365.1,QJWJ01000075.1,5794,42691,NRPS;T1PKS,TRUE
QJWJ01000098.1.region001,2178;2193,Others,GCA_003235365.1,QJWJ01000098.1,3765,26179,thioamitides,FALSE
QJWJ01000115.1.region001,2179;610,Terpene,GCA_003235365.1,QJWJ01000115.1,22426,43455,terpene,FALSE
QJWJ01000197.1.region001,2180;1966,RiPPs,GCA_003235365.1,QJWJ01000197.1,0,6692,RiPP-like,TRUE
QJWJ01000215.1.region001,2181;1858,Others,GCA_003235365.1,QJWJ01000215.1,11061,23347,indole,TRUE
QJWJ01000235.1.region001,2182;2193,Others,GCA_003235365.1,QJWJ01000235.1,0,13831,thioamitides,TRUE
QJWJ01000308.1.region001,2183;1355,Others,GCA_003235365.1,QJWJ01000308.1,0,4434,siderophore,TRUE
QJWJ01000309.1.region001,2184;1848,Others,GCA_003235365.1,QJWJ01000309.1,0,29649,arylpolyene,TRUE
QJWJ01000316.1.region001,2185;2000,RiPPs,GCA_003235365.1,QJWJ01000316.1,7384,18374,RiPP-like,FALSE
QJWJ01000326.1.region001,2186;1107,NRPS,GCA_003235365.1,QJWJ01000326.1,0,21847,NRPS-like,TRUE
QJWJ01000334.1.region001,2187;2001,RiPPs,GCA_003235365.1,QJWJ01000334.1,2953,11193,RiPP-like,TRUE
QJWJ01000361.1.region001,2188;2010,RiPPs,GCA_003235365.1,QJWJ01000361.1,4787,15744,RiPP-like,FALSE
QJWJ01000426.1.region001,2189;1269,Others,GCA_003235365.1,QJWJ01000426.1,6736,21713,"NAGGN",FALSE
QJWJ01000464.1.region001,2190;2213,NRPS,GCA_003235365.1,QJWJ01000464.1,0,28783,NRPS-like,TRUE
QJWJ01000522.1.region001,2191;1183,PKSI,GCA_003235365.1,QJWJ01000522.1,51382,84700,T1PKS,TRUE
SECP01000001.1.region001,2192;1976,Others,GCA_004193285.1,SECP01000001.1,375201,396335,indole,FALSE
SECP01000004.1.region001,2193;2034,Others,GCA_004193285.1,SECP01000004.1,130135,162196,thioamitides;thiopeptide,FALSE
SECP01000004.1.region002,2194;1944,Others,GCA_004193285.1,SECP01000004.1,188365,210933,thioamitides,FALSE
SECP01000011.1.region001,2195;1811,PKSother,GCA_004193285.1,SECP01000011.1,90015,131194,T3PKS,FALSE
SECP01000016.1.region001,2196;1971;2043,Others,GCA_004193285.1,SECP01000016.1,41866,100058,indole;NRPS-like,FALSE
SECP01000018.1.region001,2197;2038,Terpene,GCA_004193285.1,SECP01000018.1,8266,33032,terpene,FALSE
SECP01000024.1.region001,2198;1107,NRPS,GCA_004193285.1,SECP01000024.1,35731,79739,NRPS,FALSE
SECP01000027.1.region001,2199;2003,RiPPs,GCA_004193285.1,SECP01000027.1,14598,25411,RiPP-like,FALSE
SECP01000037.1.region001,2200;2000,RiPPs,GCA_004193285.1,SECP01000037.1,80485,91439,RiPP-like,FALSE
SECP01000039.1.region001,2201;2039,Others,GCA_004193285.1,SECP01000039.1,23904,67761,arylpolyene,FALSE
SECP01000046.1.region001,2202;1316,NRPS,GCA_004193285.1,SECP01000046.1,81777,113177,NRPS;NRPS-like,TRUE
SECP01000048.1.region001,2203;895,Others,GCA_004193285.1,SECP01000048.1,77909,91459,siderophore,FALSE
SECP01000048.1.region002,2204;2046,Others,GCA_004193285.1,SECP01000048.1,111616,130126,redox-cofactor,TRUE
SECP01000051.1.region001,2205;2001,RiPPs,GCA_004193285.1,SECP01000051.1,5362,16238,RiPP-like,FALSE
WQYX01000001.1.region001,2212,Others,GCA_009781005.1,WQYX01000001.1,20072,61317,ladderane,FALSE
WQYX01000009.1.region001,2207;2045,PKSother,GCA_009781005.1,WQYX01000009.1,0,34257,T3PKS,TRUE
WQYX01000020.1.region001,2208;2213,NRPS,GCA_009781005.1,WQYX01000020.1,32905,59627,NRPS-like,TRUE
WQYX01000034.1.region001,2209;2039,Others,GCA_009781005.1,WQYX01000034.1,0,37144,arylpolyene;ladderane,TRUE
WQZB01000002.1.region001,2210;1433,Others,GCA_009780955.1,WQZB01000002.1,114963,138495,betalactone,FALSE
WQZB01000015.1.region001,2211;1981,Others,GCA_009780955.1,WQZB01000015.1,0,28986,ladderane;arylpolyene,TRUE
WQZB01000046.1.region001,2212,Others,GCA_009780955.1,WQZB01000046.1,16386,40409,ladderane,TRUE
WQZB01000047.1.region001,2213,NRPS,GCA_009780955.1,WQZB01000047.1,0,39452,NRPS-like,TRUE
WQZB01000083.1.region001,2214;578,RiPPs,GCA_009780955.1,WQZB01000083.1,3894,15273,RiPP-like,TRUE
