study,genome_id,contig,location,contig_edge,product,bgc_id,author,class,GCF_c0.3,GCF_c0.4,GCF_c0.5
Singleton_et_al_2021,GCA_016704225.1,JADJAO010000012,[29332:94181],FALSE,NRPS;NRPS-like;T3PKS,JADJAO010000012.1.region001,Singleton,NRPS-PKS,7295,7295,7295
Singleton_et_al_2021,GCA_016704245.1,JADJAM010000006,[14432:34906],FALSE,terpene,JADJAM010000006.1.region001,Singleton,Terpene,6051,6051,9194
Singleton_et_al_2021,GCA_016704255.1,JADJAN010000028,[0:11106],TRUE,terpene,JADJAN010000028.1.region001,Singleton,Terpene,7084,7084,6052
Singleton_et_al_2021,GCA_016704275.1,JADJAK010000001,[138338:159238],FALSE,terpene,JADJAK010000001.1.region001,Singleton,Terpene,6042,6042,6042
Singleton_et_al_2021,GCA_016704305.1,JADJAL010000006,[105303:146743],FALSE,other,JADJAL010000006.1.region001,Singleton,Other,6043,6043,6043
Singleton_et_al_2021,GCA_016704305.1,JADJAL010000007,[124173:135004],FALSE,RiPP-like,JADJAL010000007.1.region001,Singleton,RiPP,6257,6257,6257
Singleton_et_al_2021,GCA_016704305.1,JADJAL010000011,[0:21827],TRUE,arylpolyene,JADJAL010000011.1.region001,Singleton,Other,6045,6045,6045
Singleton_et_al_2021,GCA_016704305.1,JADJAL010000019,[15381:35810],FALSE,RRE-containing,JADJAL010000019.1.region001,Singleton,RiPP,6046,6046,6046
Singleton_et_al_2021,GCA_016704305.1,JADJAL010000026,[16662:27514],FALSE,RiPP-like,JADJAL010000026.1.region001,Singleton,RiPP,6047,6047,6047
Singleton_et_al_2021,GCA_016704305.1,JADJAL010000032,[46755:57631],FALSE,RiPP-like,JADJAL010000032.1.region001,Singleton,RiPP,6048,6048,6048
Singleton_et_al_2021,GCA_016704305.1,JADJAL010000053,[7010:24809],TRUE,RRE-containing,JADJAL010000053.1.region001,Singleton,RiPP,6049,6049,6258
Singleton_et_al_2021,GCA_016704305.1,JADJAL010000055,[0:28749],TRUE,ectoine;other,JADJAL010000055.1.region001,Singleton,Other,6050,6263,5234
Singleton_et_al_2021,GCA_016704325.1,JADJAG010000001,[362343:383180],FALSE,terpene,JADJAG010000001.1.region001,Singleton,Terpene,6017,6017,6017
Singleton_et_al_2021,GCA_016704325.1,JADJAG010000001,[477783:518929],FALSE,T3PKS,JADJAG010000001.1.region002,Singleton,PKS,6018,6018,6018
Singleton_et_al_2021,GCA_016704335.1,JADJAJ010000001,[26780:38976],FALSE,RiPP-like,JADJAJ010000001.1.region001,Singleton,RiPP,6026,6026,6026
Singleton_et_al_2021,GCA_016704335.1,JADJAJ010000002,[59074:102422],FALSE,NRPS-like,JADJAJ010000002.1.region001,Singleton,NRPS,6027,6027,6027
Singleton_et_al_2021,GCA_016704335.1,JADJAJ010000002,[104523:125265],FALSE,terpene,JADJAJ010000002.1.region002,Singleton,Terpene,6028,6028,6028
Singleton_et_al_2021,GCA_016704335.1,JADJAJ010000002,[521484:542420],FALSE,terpene,JADJAJ010000002.1.region003,Singleton,Terpene,6029,6029,6029
Singleton_et_al_2021,GCA_016704335.1,JADJAJ010000002,[1021680:1031472],TRUE,RiPP-like,JADJAJ010000002.1.region004,Singleton,RiPP,8614,8614,8614
Singleton_et_al_2021,GCA_016704335.1,JADJAJ010000018,[23153:75609],FALSE,NRPS-like;PKS-like,JADJAJ010000018.1.region001,Singleton,NRPS-PKS,8626,8626,8626
Singleton_et_al_2021,GCA_016704335.1,JADJAJ010000026,[117567:139577],FALSE,terpene,JADJAJ010000026.1.region001,Singleton,Terpene,6032,6032,6032
Singleton_et_al_2021,GCA_016704335.1,JADJAJ010000040,[0:16301],TRUE,terpene,JADJAJ010000040.1.region001,Singleton,Terpene,6033,6033,6033
Singleton_et_al_2021,GCA_016704335.1,JADJAJ010000051,[488210:496735],FALSE,RiPP-like,JADJAJ010000051.1.region001,Singleton,RiPP,6034,6034,6034
Singleton_et_al_2021,GCA_016704335.1,JADJAJ010000051,[667335:678235],FALSE,RiPP-like,JADJAJ010000051.1.region002,Singleton,RiPP,6035,6035,6035
Singleton_et_al_2021,GCA_016704335.1,JADJAJ010000051,[1023929:1045741],FALSE,indole,JADJAJ010000051.1.region003,Singleton,Other,6036,6036,6036
Singleton_et_al_2021,GCA_016704335.1,JADJAJ010000053,[231761:266401],FALSE,LAP;thiopeptide,JADJAJ010000053.1.region001,Singleton,RiPP,8617,8617,8617
Singleton_et_al_2021,GCA_016704335.1,JADJAJ010000053,[666721:690406],FALSE,lassopeptide;RRE-containing,JADJAJ010000053.1.region002,Singleton,RiPP,8616,8616,8616
Singleton_et_al_2021,GCA_016704335.1,JADJAJ010000054,[82484:103459],FALSE,terpene,JADJAJ010000054.1.region001,Singleton,Terpene,8625,8625,8625
Singleton_et_al_2021,GCA_016704335.1,JADJAJ010000058,[191980:214626],FALSE,terpene,JADJAJ010000058.1.region001,Singleton,Terpene,6040,6040,6040
Singleton_et_al_2021,GCA_016704335.1,JADJAJ010000079,[34718:79500],FALSE,arylpolyene,JADJAJ010000079.1.region001,Singleton,Other,6041,6041,6041
Singleton_et_al_2021,GCA_016704345.1,JADJAH010000001,[68775:90560],FALSE,terpene,JADJAH010000001.1.region001,Singleton,Terpene,7294,7294,7294
Singleton_et_al_2021,GCA_016704345.1,JADJAH010000006,[169561:190455],FALSE,terpene,JADJAH010000006.1.region001,Singleton,Terpene,6415,6415,6415
Singleton_et_al_2021,GCA_016704345.1,JADJAH010000006,[290726:331791],FALSE,T3PKS,JADJAH010000006.1.region002,Singleton,PKS,8207,6417,6417
Singleton_et_al_2021,GCA_016704345.1,JADJAH010000013,[270447:297086],TRUE,NRPS,JADJAH010000013.1.region001,Singleton,NRPS,6022,6022,6022
Singleton_et_al_2021,GCA_016704375.1,JADJAI010000004,[13698:65570],FALSE,T1PKS,JADJAI010000004.1.region001,Singleton,PKS,6023,6023,6023
Singleton_et_al_2021,GCA_016704375.1,JADJAI010000004,[135333:156880],FALSE,ranthipeptide,JADJAI010000004.1.region002,Singleton,RiPP,6540,6540,6540
Singleton_et_al_2021,GCA_016704375.1,JADJAI010000005,[12311:22701],FALSE,ectoine,JADJAI010000005.1.region001,Singleton,Other,6025,6025,6025
Singleton_et_al_2021,GCA_016704395.1,JADJAF010000018,[80579:101416],FALSE,terpene,JADJAF010000018.1.region001,Singleton,Terpene,9242,9242,9242
Singleton_et_al_2021,GCA_016704425.1,JADJAC010000004,[204656:245721],FALSE,T3PKS,JADJAC010000004.1.region001,Singleton,PKS,9432,9432,9432
Singleton_et_al_2021,GCA_016704425.1,JADJAC010000011,[883683:907765],FALSE,terpene,JADJAC010000011.1.region001,Singleton,Terpene,9247,9247,9247
Singleton_et_al_2021,GCA_016704435.1,JADJAB010000002,[148621:194987],FALSE,T1PKS,JADJAB010000002.1.region001,Singleton,PKS,5992,5992,5992
Singleton_et_al_2021,GCA_016704435.1,JADJAB010000003,[129051:139441],FALSE,ectoine,JADJAB010000003.1.region001,Singleton,Other,5993,5993,5993
Singleton_et_al_2021,GCA_016704435.1,JADJAB010000006,[33178:53946],FALSE,terpene,JADJAB010000006.1.region001,Singleton,Terpene,8098,8098,8098
Singleton_et_al_2021,GCA_016704435.1,JADJAB010000006,[135861:182306],FALSE,NRPS;NRPS-like,JADJAB010000006.1.region002,Singleton,NRPS,5995,5995,5995
Singleton_et_al_2021,GCA_016704435.1,JADJAB010000008,[36372:56960],FALSE,hserlactone,JADJAB010000008.1.region001,Singleton,Other,5519,5519,5519
Singleton_et_al_2021,GCA_016704435.1,JADJAB010000010,[132899:141388],TRUE,RiPP-like,JADJAB010000010.1.region001,Singleton,RiPP,5520,5535,5535
Singleton_et_al_2021,GCA_016704445.1,JADJAE010000005,[178485:199721],FALSE,terpene,JADJAE010000005.1.region001,Singleton,Terpene,6579,6579,6579
Singleton_et_al_2021,GCA_016704445.1,JADJAE010000010,[66611:77436],FALSE,RiPP-like,JADJAE010000010.1.region001,Singleton,RiPP,6005,6005,6005
Singleton_et_al_2021,GCA_016704445.1,JADJAE010000012,[92375:113329],FALSE,terpene,JADJAE010000012.1.region001,Singleton,Terpene,6575,6575,6575
Singleton_et_al_2021,GCA_016704445.1,JADJAE010000015,[160854:181416],TRUE,terpene,JADJAE010000015.1.region001,Singleton,Terpene,6007,6007,6007
Singleton_et_al_2021,GCA_016704445.1,JADJAE010000019,[30237:41059],FALSE,RiPP-like,JADJAE010000019.1.region001,Singleton,RiPP,6582,6582,6582
Singleton_et_al_2021,GCA_016704445.1,JADJAE010000020,[47681:67942],FALSE,RRE-containing,JADJAE010000020.1.region001,Singleton,RiPP,6009,8789,8789
Singleton_et_al_2021,GCA_016704445.1,JADJAE010000027,[0:10787],TRUE,RiPP-like,JADJAE010000027.1.region001,Singleton,RiPP,6010,6010,6010
Singleton_et_al_2021,GCA_016704445.1,JADJAE010000029,[0:36786],TRUE,hglE-KS;T1PKS,JADJAE010000029.1.region001,Singleton,PKS,6011,8791,8791
Singleton_et_al_2021,GCA_016704445.1,JADJAE010000056,[38736:60121],FALSE,ranthipeptide,JADJAE010000056.1.region001,Singleton,RiPP,8788,8788,8788
Singleton_et_al_2021,GCA_016704445.1,JADJAE010000066,[3446:23728],FALSE,RRE-containing,JADJAE010000066.1.region001,Singleton,RiPP,6013,6013,6013
Singleton_et_al_2021,GCA_016704445.1,JADJAE010000160,[37822:79043],FALSE,ladderane,JADJAE010000160.1.region001,Singleton,Other,6014,6014,6014
Singleton_et_al_2021,GCA_016704445.1,JADJAE010000165,[120388:165047],FALSE,NRPS-like,JADJAE010000165.1.region001,Singleton,NRPS,6015,6015,6015
Singleton_et_al_2021,GCA_016704465.1,JADJAD010000001,[415712:436228],FALSE,linaridin,JADJAD010000001.1.region001,Singleton,RiPP,6000,7675,7675
Singleton_et_al_2021,GCA_016704465.1,JADJAD010000004,[593:20914],FALSE,RRE-containing,JADJAD010000004.1.region001,Singleton,RiPP,6362,6362,6362
Singleton_et_al_2021,GCA_016704465.1,JADJAD010000009,[108352:129276],FALSE,terpene,JADJAD010000009.1.region001,Singleton,Terpene,7676,6360,7676
Singleton_et_al_2021,GCA_016704465.1,JADJAD010000013,[5651:26620],FALSE,terpene,JADJAD010000013.1.region001,Singleton,Terpene,6003,6003,6003
Singleton_et_al_2021,GCA_016704485.1,JADJAA010000001,[1161824:1182667],FALSE,terpene,JADJAA010000001.1.region001,Singleton,Terpene,6487,6487,5989
Singleton_et_al_2021,GCA_016704485.1,JADJAA010000001,[2023083:2090479],FALSE,arylpolyene;resorcinol,JADJAA010000001.1.region002,Singleton,Other,6749,5990,7078
Singleton_et_al_2021,GCA_016704485.1,JADJAA010000005,[18181:68723],FALSE,NRPS;NRPS-like;T1PKS,JADJAA010000005.1.region001,Singleton,NRPS-PKS,5991,5991,5991
Singleton_et_al_2021,GCA_016704525.1,JADIZX010000001,[702284:713250],FALSE,RiPP-like,JADIZX010000001.1.region001,Singleton,RiPP,9816,9816,9816
Singleton_et_al_2021,GCA_016704525.1,JADIZX010000003,[87091:128402],FALSE,PKS-like,JADIZX010000003.1.region001,Singleton,PKS,9811,9811,9811
Singleton_et_al_2021,GCA_016704525.1,JADIZX010000003,[286382:307312],FALSE,terpene,JADIZX010000003.1.region002,Singleton,Terpene,9810,9810,9810
Singleton_et_al_2021,GCA_016704525.1,JADIZX010000014,[573367:646081],FALSE,arylpolyene;ladderane,JADIZX010000014.1.region001,Singleton,Other,9812,9812,9812
Singleton_et_al_2021,GCA_016704525.1,JADIZX010000015,[28793:70422],FALSE,phosphonate,JADIZX010000015.1.region001,Singleton,Other,9814,9814,9814
Singleton_et_al_2021,GCA_016704525.1,JADIZX010000016,[0:44124],TRUE,hglE-KS;T1PKS,JADIZX010000016.1.region001,Singleton,PKS,9813,9813,9813
Singleton_et_al_2021,GCA_016704525.1,JADIZX010000019,[301535:346251],FALSE,NRPS-like,JADIZX010000019.1.region001,Singleton,NRPS,5976,9815,9815
Singleton_et_al_2021,GCA_016704525.1,JADIZX010000019,[459239:480838],FALSE,RRE-containing,JADIZX010000019.1.region002,Singleton,RiPP,9817,9817,9114
Singleton_et_al_2021,GCA_016704535.1,JADIZZ010000001,[76:56071],FALSE,acyl_amino_acids,JADIZZ010000001.1.region001,Singleton,Other,5981,5981,5981
Singleton_et_al_2021,GCA_016704535.1,JADIZZ010000001,[282304:324666],TRUE,acyl_amino_acids,JADIZZ010000001.1.region002,Singleton,Other,5982,5982,5982
Singleton_et_al_2021,GCA_016704535.1,JADIZZ010000003,[17345:60237],FALSE,NRPS-like,JADIZZ010000003.1.region001,Singleton,NRPS,5983,5983,5983
Singleton_et_al_2021,GCA_016704535.1,JADIZZ010000008,[56943:67798],FALSE,RiPP-like,JADIZZ010000008.1.region001,Singleton,RiPP,5984,5984,5984
Singleton_et_al_2021,GCA_016704535.1,JADIZZ010000009,[0:21569],TRUE,acyl_amino_acids,JADIZZ010000009.1.region001,Singleton,Other,5985,5985,5985
Singleton_et_al_2021,GCA_016704535.1,JADIZZ010000012,[31816:42692],FALSE,RiPP-like,JADIZZ010000012.1.region001,Singleton,RiPP,5986,5986,5986
Singleton_et_al_2021,GCA_016704535.1,JADIZZ010000022,[0:14725],TRUE,terpene,JADIZZ010000022.1.region001,Singleton,Terpene,9854,8164,8164
Singleton_et_al_2021,GCA_016704535.1,JADIZZ010000023,[234883:255864],FALSE,terpene,JADIZZ010000023.1.region001,Singleton,Terpene,5988,9621,9621
Singleton_et_al_2021,GCA_016704565.1,JADIZV010000002,[836577:886162],FALSE,hglE-KS,JADIZV010000002.1.region001,Singleton,PKS,7164,7164,7164
Singleton_et_al_2021,GCA_016704575.1,JADIZY010000018,[5487:17635],FALSE,RiPP-like,JADIZY010000018.1.region001,Singleton,RiPP,9455,9455,9455
Singleton_et_al_2021,GCA_016704575.1,JADIZY010000043,[409378:430224],FALSE,terpene,JADIZY010000043.1.region001,Singleton,Terpene,6335,6335,6335
Singleton_et_al_2021,GCA_016704575.1,JADIZY010000043,[591949:617107],FALSE,betalactone,JADIZY010000043.1.region002,Singleton,Other,6334,6334,6334
Singleton_et_al_2021,GCA_016704595.1,JADIZW010000002,[830656:871862],FALSE,arylpolyene,JADIZW010000002.1.region001,Singleton,Other,6812,6812,6812
Singleton_et_al_2021,GCA_016704595.1,JADIZW010000002,[1097348:1138494],FALSE,resorcinol,JADIZW010000002.1.region002,Singleton,Other,6809,6809,6809
Singleton_et_al_2021,GCA_016704595.1,JADIZW010000003,[503668:544895],FALSE,arylpolyene,JADIZW010000003.1.region001,Singleton,Other,8348,6813,6813
Singleton_et_al_2021,GCA_016704595.1,JADIZW010000004,[65168:106275],FALSE,T3PKS;terpene,JADIZW010000004.1.region001,Singleton,Other,8350,8350,8350
Singleton_et_al_2021,GCA_016704595.1,JADIZW010000008,[41820:82972],FALSE,arylpolyene,JADIZW010000008.1.region001,Singleton,Other,8349,8349,8349
Singleton_et_al_2021,GCA_016704625.1,JADIZT010000001,[344622:373792],FALSE,lassopeptide;RRE-containing;terpene,JADIZT010000001.1.region001,Singleton,Other,5954,5800,5800
Singleton_et_al_2021,GCA_016704625.1,JADIZT010000001,[790036:810963],FALSE,terpene,JADIZT010000001.1.region002,Singleton,Terpene,7676,6360,7676
Singleton_et_al_2021,GCA_016704625.1,JADIZT010000006,[45671:66214],FALSE,linaridin,JADIZT010000006.1.region001,Singleton,RiPP,7675,7675,7675
Singleton_et_al_2021,GCA_016704625.1,JADIZT010000010,[58943:80362],FALSE,ranthipeptide,JADIZT010000010.1.region001,Singleton,RiPP,6363,6363,9527
Singleton_et_al_2021,GCA_016704625.1,JADIZT010000010,[111272:140851],FALSE,lassopeptide;RRE-containing,JADIZT010000010.1.region002,Singleton,RiPP,6362,6362,6362
Singleton_et_al_2021,GCA_016704645.1,JADIZU010000001,[215155:256112],FALSE,other,JADIZU010000001.1.region001,Singleton,Other,8727,8727,8727
Singleton_et_al_2021,GCA_016704645.1,JADIZU010000001,[580152:627982],FALSE,T1PKS,JADIZU010000001.1.region002,Singleton,PKS,5784,5784,5784
Singleton_et_al_2021,GCA_016704645.1,JADIZU010000003,[562062:583665],FALSE,ranthipeptide,JADIZU010000003.1.region001,Singleton,RiPP,5783,5783,5783
Singleton_et_al_2021,GCA_016704645.1,JADIZU010000004,[316831:327221],FALSE,ectoine,JADIZU010000004.1.region001,Singleton,Other,5781,5781,5781
Singleton_et_al_2021,GCA_016704645.1,JADIZU010000015,[147033:157825],FALSE,RiPP-like,JADIZU010000015.1.region001,Singleton,RiPP,8725,8725,8725
Singleton_et_al_2021,GCA_016704655.1,JADIZR010000009,[88213:137721],FALSE,betalactone,JADIZR010000009.1.region001,Singleton,Other,5947,5947,5947
Singleton_et_al_2021,GCA_016704655.1,JADIZR010000017,[0:7366],TRUE,RiPP-like,JADIZR010000017.1.region001,Singleton,RiPP,7487,7487,7487
Singleton_et_al_2021,GCA_016704685.1,JADIZS010000002,[125180:168336],FALSE,NRPS-like,JADIZS010000002.1.region001,Singleton,NRPS,9141,9141,9141
Singleton_et_al_2021,GCA_016704685.1,JADIZS010000018,[44544:66938],FALSE,lassopeptide,JADIZS010000018.1.region001,Singleton,RiPP,9143,9143,9143
Singleton_et_al_2021,GCA_016704685.1,JADIZS010000018,[68333:114312],FALSE,hglE-KS,JADIZS010000018.1.region002,Singleton,PKS,5951,5951,5951
Singleton_et_al_2021,GCA_016704685.1,JADIZS010000079,[134038:177146],FALSE,NRPS-like,JADIZS010000079.1.region001,Singleton,NRPS,6711,6711,6711
Singleton_et_al_2021,GCA_016704685.1,JADIZS010000082,[28351:48654],FALSE,RRE-containing,JADIZS010000082.1.region001,Singleton,RiPP,8646,8646,8646
Singleton_et_al_2021,GCA_016704695.1,JADIZQ010000004,[77856:130305],FALSE,hglE-KS;T1PKS,JADIZQ010000004.1.region001,Singleton,PKS,6588,6588,6588
Singleton_et_al_2021,GCA_016704695.1,JADIZQ010000008,[17621:28500],FALSE,RiPP-like,JADIZQ010000008.1.region001,Singleton,RiPP,6587,6587,6587
Singleton_et_al_2021,GCA_016704725.1,JADIZP010000004,[25594:66911],FALSE,T3PKS,JADIZP010000004.1.region001,Singleton,PKS,5938,5938,5938
Singleton_et_al_2021,GCA_016704725.1,JADIZP010000006,[54807:97333],FALSE,NRPS-like,JADIZP010000006.1.region001,Singleton,NRPS,5939,5939,5939
Singleton_et_al_2021,GCA_016704725.1,JADIZP010000013,[9571:51629],FALSE,NRPS-like,JADIZP010000013.1.region001,Singleton,NRPS,5940,5940,5940
Singleton_et_al_2021,GCA_016704725.1,JADIZP010000013,[180449:201352],FALSE,terpene,JADIZP010000013.1.region002,Singleton,Terpene,5941,5941,5941
Singleton_et_al_2021,GCA_016704725.1,JADIZP010000014,[98360:109236],FALSE,RiPP-like,JADIZP010000014.1.region001,Singleton,RiPP,5819,5819,5819
Singleton_et_al_2021,GCA_016704725.1,JADIZP010000016,[3483:51835],FALSE,hglE-KS,JADIZP010000016.1.region001,Singleton,PKS,5821,5821,5821
Singleton_et_al_2021,GCA_016704725.1,JADIZP010000034,[6419:17265],FALSE,RiPP-like,JADIZP010000034.1.region001,Singleton,RiPP,5944,5944,5944
Singleton_et_al_2021,GCA_016704735.1,JADIZO010000001,[397383:417980],FALSE,terpene,JADIZO010000001.1.region001,Singleton,Terpene,9246,9246,9246
Singleton_et_al_2021,GCA_016704735.1,JADIZO010000001,[701606:750487],FALSE,arylpolyene,JADIZO010000001.1.region002,Singleton,Other,6367,9215,5935
Singleton_et_al_2021,GCA_016704735.1,JADIZO010000004,[303556:344702],FALSE,T3PKS,JADIZO010000004.1.region001,Singleton,PKS,9213,9213,9213
Singleton_et_al_2021,GCA_016704735.1,JADIZO010000008,[67391:87643],FALSE,RRE-containing,JADIZO010000008.1.region001,Singleton,RiPP,9214,9214,9214
Singleton_et_al_2021,GCA_016704755.1,JADIZN010000003,[40665:51553],FALSE,RiPP-like,JADIZN010000003.1.region001,Singleton,RiPP,9341,9341,6471
Singleton_et_al_2021,GCA_016704755.1,JADIZN010000004,[0:11772],TRUE,RRE-containing,JADIZN010000004.1.region001,Singleton,RiPP,5932,5932,9852
Singleton_et_al_2021,GCA_016704755.1,JADIZN010000010,[559549:570374],FALSE,RiPP-like,JADIZN010000010.1.region001,Singleton,RiPP,9340,9340,9340
Singleton_et_al_2021,GCA_016704785.1,JADIZL010000001,[231146:281644],FALSE,NRPS;NRPS-like;T1PKS,JADIZL010000001.1.region001,Singleton,NRPS-PKS,9278,6768,6768
Singleton_et_al_2021,GCA_016704785.1,JADIZL010000002,[474330:526705],FALSE,arylpolyene;resorcinol,JADIZL010000002.1.region001,Singleton,Other,6771,6771,6771
Singleton_et_al_2021,GCA_016704785.1,JADIZL010000014,[2770:23613],FALSE,terpene,JADIZL010000014.1.region001,Singleton,Terpene,6770,6770,6770
Singleton_et_al_2021,GCA_016704795.1,JADIZK010000001,[336150:357110],FALSE,terpene,JADIZK010000001.1.region001,Singleton,Terpene,7483,7483,7483
Singleton_et_al_2021,GCA_016704795.1,JADIZK010000003,[143623:164520],FALSE,terpene,JADIZK010000003.1.region001,Singleton,Terpene,6302,6302,6302
Singleton_et_al_2021,GCA_016704795.1,JADIZK010000008,[38354:59440],FALSE,terpene,JADIZK010000008.1.region001,Singleton,Terpene,6301,6301,6301
Singleton_et_al_2021,GCA_016704805.1,JADIZM010000004,[422948:481179],TRUE,T3PKS;terpene,JADIZM010000004.1.region001,Singleton,Other,6841,6841,6841
Singleton_et_al_2021,GCA_016704805.1,JADIZM010000012,[1619816:1640740],FALSE,terpene,JADIZM010000012.1.region001,Singleton,Terpene,6586,6586,6586
Singleton_et_al_2021,GCA_016704835.1,JADIZJ010000001,[409069:419936],FALSE,RiPP-like,JADIZJ010000001.1.region001,Singleton,RiPP,5915,5915,5915
Singleton_et_al_2021,GCA_016704835.1,JADIZJ010000001,[855646:896729],FALSE,T3PKS,JADIZJ010000001.1.region002,Singleton,PKS,5916,5916,5916
Singleton_et_al_2021,GCA_016704835.1,JADIZJ010000001,[1521775:1543061],TRUE,lassopeptide,JADIZJ010000001.1.region003,Singleton,RiPP,5917,5917,5917
Singleton_et_al_2021,GCA_016704835.1,JADIZJ010000002,[1095:21722],FALSE,hserlactone,JADIZJ010000002.1.region001,Singleton,Other,5918,5918,5918
Singleton_et_al_2021,GCA_016704835.1,JADIZJ010000005,[355166:379458],FALSE,terpene,JADIZJ010000005.1.region001,Singleton,Terpene,5919,5919,5919
Singleton_et_al_2021,GCA_016704835.1,JADIZJ010000006,[190988:201855],FALSE,RiPP-like,JADIZJ010000006.1.region001,Singleton,RiPP,5920,5920,5920
Singleton_et_al_2021,GCA_016704835.1,JADIZJ010000009,[83:27946],FALSE,hserlactone;lassopeptide,JADIZJ010000009.1.region001,Singleton,Other,5921,5921,5921
Singleton_et_al_2021,GCA_016704835.1,JADIZJ010000009,[69349:89880],FALSE,hserlactone,JADIZJ010000009.1.region002,Singleton,Other,5922,5922,5922
Singleton_et_al_2021,GCA_016704865.1,JADIZI010000005,[173304:214459],FALSE,T3PKS,JADIZI010000005.1.region001,Singleton,PKS,8056,8056,8056
Singleton_et_al_2021,GCA_016704865.1,JADIZI010000007,[74319:95153],FALSE,terpene,JADIZI010000007.1.region001,Singleton,Terpene,5914,5914,5914
Singleton_et_al_2021,GCA_016704885.1,JADIZH010000001,[554143:595337],FALSE,arylpolyene,JADIZH010000001.1.region001,Singleton,Other,8763,8763,6068
Singleton_et_al_2021,GCA_016704885.1,JADIZH010000002,[121700:135324],FALSE,RiPP-like,JADIZH010000002.1.region001,Singleton,RiPP,8764,8764,6067
Singleton_et_al_2021,GCA_016704885.1,JADIZH010000009,[17372:48617],FALSE,betalactone,JADIZH010000009.1.region001,Singleton,Other,8765,8765,8765
Singleton_et_al_2021,GCA_016704885.1,JADIZH010000009,[134077:181443],TRUE,acyl_amino_acids,JADIZH010000009.1.region002,Singleton,Other,5911,5911,5911
