study,genome_id,contig,complete,type,iterative,contig_edge,product,bgc_id,location_start,location_end,author
Sharrar_et_al_2020,ANG_482,ANG_482_331,FALSE,nrps,FALSE,TRUE,betalactone,ANG_482_331.region001,17749,19081,Sharrar
Sharrar_et_al_2020,ANG_482,ANG_482_331,FALSE,pks,FALSE,TRUE,betalactone,ANG_482_331.region001,19488,19980,Sharrar
Sharrar_et_al_2020,ANG_482,ANG_482_331,FALSE,pks,FALSE,TRUE,betalactone,ANG_482_331.region001,20234,20756,Sharrar
Sharrar_et_al_2020,ANG_491,ANG_491_65,TRUE,nrps,FALSE,TRUE,NRPS-like,ANG_491_65.region001,35155,36871,Sharrar
Sharrar_et_al_2020,ANG_491,ANG_491_72,FALSE,pks,FALSE,TRUE,terpene,ANG_491_72.region001,10110,11061,Sharrar
Sharrar_et_al_2020,ANG_491,ANG_491_72,FALSE,pks,FALSE,TRUE,terpene,ANG_491_72.region001,11393,12143,Sharrar
Sharrar_et_al_2020,ANG_492,ANG_492_117,FALSE,pks,FALSE,TRUE,terpene,ANG_492_117.region001,30269,31019,Sharrar
Sharrar_et_al_2020,ANG_492,ANG_492_127,TRUE,nrps,FALSE,TRUE,NRPS-like,ANG_492_127.region001,14650,16417,Sharrar
Sharrar_et_al_2020,ANG_494,ANG_494_1,FALSE,pks,FALSE,TRUE,terpene,ANG_494_1.region001,277,1021,Sharrar
Sharrar_et_al_2020,ANG_494,ANG_494_122,FALSE,nrps,FALSE,TRUE,betalactone,ANG_494_122.region001,23396,24716,Sharrar
Sharrar_et_al_2020,ANG_494,ANG_494_122,FALSE,unknown,FALSE,TRUE,betalactone,ANG_494_122.region001,24778,24976,Sharrar
Sharrar_et_al_2020,ANG_494,ANG_494_122,FALSE,nrps,FALSE,TRUE,betalactone,ANG_494_122.region001,26235,27528,Sharrar
Sharrar_et_al_2020,ANG_494,ANG_494_132,FALSE,unknown,FALSE,TRUE,"NAPAA",ANG_494_132.region001,11373,11568,Sharrar
Sharrar_et_al_2020,ANG_494,ANG_494_132,TRUE,nrps,FALSE,TRUE,"NAPAA",ANG_494_132.region001,14524,16261,Sharrar
Sharrar_et_al_2020,ANG_494,ANG_494_136,FALSE,unknown,FALSE,TRUE,NRPS-like,ANG_494_136.region001,8964,10347,Sharrar
Sharrar_et_al_2020,ANG_494,ANG_494_136,FALSE,unknown,FALSE,TRUE,NRPS-like,ANG_494_136.region001,10560,10695,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_2,FALSE,nrps,FALSE,TRUE,NRPS T2PKS,ANG_5_2.region001,146601,147402,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_2,TRUE,nrps,FALSE,TRUE,NRPS T2PKS,ANG_5_2.region001,147498,149148,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_2,FALSE,nrps,FALSE,TRUE,NRPS T2PKS,ANG_5_2.region001,149657,150416,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_2,TRUE,nrps,FALSE,TRUE,NRPS T2PKS,ANG_5_2.region001,150533,152192,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_2,FALSE,nrps,FALSE,TRUE,NRPS T2PKS,ANG_5_2.region001,154323,155454,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_2,FALSE,pks,TRUE,TRUE,NRPS T2PKS,ANG_5_2.region001,157754,158918,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_2,FALSE,pks,TRUE,TRUE,NRPS T2PKS,ANG_5_2.region001,159202,160216,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_2,FALSE,unknown,FALSE,TRUE,NRPS T2PKS,ANG_5_2.region001,160311,160509,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_2,FALSE,pks,FALSE,TRUE,NRPS T2PKS,ANG_5_2.region001,169597,170062,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_3,TRUE,nrps,FALSE,TRUE,hglE-KS NRPS NRPS-like T1PKS,ANG_5_3.region001,98065,101188,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_4,FALSE,nrps,FALSE,FALSE,betalactone,ANG_5_4.region001,22869,23403,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_4,FALSE,pks,FALSE,FALSE,betalactone,ANG_5_4.region001,25173,25650,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_4,FALSE,pks,FALSE,FALSE,betalactone,ANG_5_4.region001,28770,29256,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_8,FALSE,nrps,FALSE,TRUE,NRPS,ANG_5_8.region001,84280,85090,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_8,TRUE,nrps,FALSE,TRUE,NRPS,ANG_5_8.region001,85198,86875,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_8,FALSE,unknown,FALSE,TRUE,NRPS,ANG_5_8.region001,92626,92935,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_14,FALSE,pks,FALSE,TRUE,NRPS T1PKS,ANG_5_14.region001,12882,17637,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_14,FALSE,unknown,FALSE,TRUE,NRPS T1PKS,ANG_5_14.region001,27642,28317,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_14,TRUE,nrps,FALSE,TRUE,NRPS T1PKS,ANG_5_14.region001,43273,44986,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_14,TRUE,nrps,FALSE,TRUE,NRPS T1PKS,ANG_5_14.region001,45028,48136,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_14,TRUE,nrps,FALSE,TRUE,NRPS T1PKS,ANG_5_14.region001,48175,51313,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_14,FALSE,unknown,FALSE,TRUE,NRPS T1PKS,ANG_5_14.region001,53568,53769,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_14,FALSE,nrps,FALSE,TRUE,NRPS T1PKS,ANG_5_14.region001,53843,54746,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_18,FALSE,nrps,FALSE,FALSE,T1PKS,ANG_5_18.region001,42029,43385,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_18,TRUE,pks,FALSE,FALSE,T1PKS,ANG_5_18.region001,43555,48730,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_27,TRUE,nrps,FALSE,TRUE,NRPS T1PKS,ANG_5_27.region001,13825,17746,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_27,TRUE,nrps,FALSE,TRUE,NRPS T1PKS,ANG_5_27.region001,19354,23674,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_27,TRUE,nrps,FALSE,TRUE,NRPS T1PKS,ANG_5_27.region001,23973,27897,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_27,TRUE,pks,FALSE,TRUE,NRPS T1PKS,ANG_5_27.region001,29454,34842,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_27,TRUE,pks,FALSE,TRUE,NRPS T1PKS,ANG_5_27.region001,35194,41311,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_27,TRUE,pks,FALSE,TRUE,NRPS T1PKS,ANG_5_27.region001,41374,46285,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_27,TRUE,pks,FALSE,TRUE,NRPS T1PKS,ANG_5_27.region001,46348,51235,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_27,TRUE,pks,FALSE,TRUE,NRPS T1PKS,ANG_5_27.region001,51295,54322,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_27,FALSE,unknown,FALSE,TRUE,NRPS T1PKS,ANG_5_27.region001,54407,55079,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_36,FALSE,nrps,FALSE,TRUE,LAP T2PKS,ANG_5_36.region001,13544,14300,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_36,FALSE,unknown,FALSE,TRUE,LAP T2PKS,ANG_5_36.region001,32073,32400,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_36,FALSE,pks,FALSE,TRUE,LAP T2PKS,ANG_5_36.region001,34909,35413,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_36,FALSE,unknown,FALSE,TRUE,LAP T2PKS,ANG_5_36.region001,35941,36085,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_36,FALSE,pks,FALSE,TRUE,LAP T2PKS,ANG_5_36.region001,36191,37208,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_36,FALSE,pks,TRUE,TRUE,LAP T2PKS,ANG_5_36.region001,37486,38596,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_72,TRUE,pks,FALSE,TRUE,butyrolactone hglE-KS PKS-like,ANG_5_72.region001,11094,14256,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_72,FALSE,unknown,FALSE,TRUE,butyrolactone hglE-KS PKS-like,ANG_5_72.region001,14388,14592,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_72,FALSE,pks,FALSE,TRUE,butyrolactone hglE-KS PKS-like,ANG_5_72.region001,15258,16488,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_72,FALSE,pks,FALSE,TRUE,butyrolactone hglE-KS PKS-like,ANG_5_72.region001,16901,19964,Sharrar
Sharrar_et_al_2020,ANG_5,ANG_5_155,TRUE,nrps,FALSE,TRUE,NRPS-like,ANG_5_155.region001,3078,5955,Sharrar
Sharrar_et_al_2020,ANG_51,ANG_51_73,FALSE,nrps,FALSE,TRUE,NRPS,ANG_51_73.region001,536,2360,Sharrar
Sharrar_et_al_2020,ANG_51,ANG_51_73,FALSE,unknown,FALSE,TRUE,NRPS,ANG_51_73.region001,12169,13597,Sharrar
Sharrar_et_al_2020,ANG_51,ANG_51_73,TRUE,nrps,FALSE,TRUE,NRPS,ANG_51_73.region001,13690,16879,Sharrar
Sharrar_et_al_2020,ANG_51,ANG_51_73,FALSE,nrps,FALSE,TRUE,NRPS,ANG_51_73.region001,17076,18633,Sharrar
Sharrar_et_al_2020,ANG_51,ANG_51_73,TRUE,nrps,FALSE,TRUE,NRPS,ANG_51_73.region001,18711,21852,Sharrar
Sharrar_et_al_2020,ANG_51,ANG_51_73,FALSE,nrps,FALSE,TRUE,NRPS,ANG_51_73.region001,36667,37939,Sharrar
Sharrar_et_al_2020,ANG_51,ANG_51_100,FALSE,pks,FALSE,TRUE,betalactone,ANG_51_100.region001,23499,24426,Sharrar
Sharrar_et_al_2020,ANG_51,ANG_51_100,FALSE,nrps,FALSE,TRUE,betalactone,ANG_51_100.region001,29398,30649,Sharrar
Sharrar_et_al_2020,ANG_51,ANG_51_164,FALSE,unknown,FALSE,TRUE,NRPS-like,ANG_51_164.region001,2439,3498,Sharrar
Sharrar_et_al_2020,ANG_52,ANG_52_269,TRUE,nrps,FALSE,TRUE,NRPS,ANG_52_269.region001,9475,13330,Sharrar
Sharrar_et_al_2020,ANG_52,ANG_52_275,TRUE,nrps,FALSE,TRUE,NRPS-like,ANG_52_275.region001,3026,5669,Sharrar
Sharrar_et_al_2020,ANG_52,ANG_52_297,FALSE,nrps,FALSE,TRUE,NRPS NRPS-like,ANG_52_297.region001,768,1530,Sharrar
Sharrar_et_al_2020,ANG_52,ANG_52_297,TRUE,nrps,FALSE,TRUE,NRPS NRPS-like,ANG_52_297.region001,2074,3880,Sharrar
Sharrar_et_al_2020,ANG_52,ANG_52_353,TRUE,nrps,FALSE,TRUE,NRPS,ANG_52_353.region001,231,1959,Sharrar
Sharrar_et_al_2020,ANG_52,ANG_52_353,FALSE,nrps,FALSE,TRUE,NRPS,ANG_52_353.region001,2019,2922,Sharrar
Sharrar_et_al_2020,ANG_52,ANG_52_379,FALSE,nrps,FALSE,TRUE,NRPS NRPS-like,ANG_52_379.region001,670,1177,Sharrar
Sharrar_et_al_2020,ANG_52,ANG_52_379,FALSE,unknown,FALSE,TRUE,NRPS NRPS-like,ANG_52_379.region001,2126,3119,Sharrar
Sharrar_et_al_2020,ANG_52,ANG_52_408,FALSE,nrps,FALSE,TRUE,NRPS,ANG_52_408.region001,1698,2538,Sharrar
Sharrar_et_al_2020,ANG_525,ANG_525_117,FALSE,nrps,FALSE,TRUE,NRPS-like,ANG_525_117.region001,30349,31450,Sharrar
Sharrar_et_al_2020,ANG_525,ANG_525_117,TRUE,nrps,FALSE,TRUE,NRPS-like,ANG_525_117.region001,45572,48173,Sharrar
Sharrar_et_al_2020,ANG_525,ANG_525_117,FALSE,unknown,FALSE,TRUE,NRPS-like,ANG_525_117.region001,48463,49105,Sharrar
Sharrar_et_al_2020,ANG_528,ANG_528_46,FALSE,pks,FALSE,TRUE,phosphonate,ANG_528_46.region001,9755,10112,Sharrar
Sharrar_et_al_2020,ANG_53,ANG_53_22,TRUE,nrps,FALSE,FALSE,NRPS,ANG_53_22.region001,130537,133759,Sharrar
Sharrar_et_al_2020,ANG_53,ANG_53_22,FALSE,unknown,FALSE,FALSE,NRPS,ANG_53_22.region001,151502,151790,Sharrar
Sharrar_et_al_2020,ANG_53,ANG_53_52,TRUE,nrps,FALSE,TRUE,NRPS T1PKS,ANG_53_52.region001,11379,14511,Sharrar
Sharrar_et_al_2020,ANG_53,ANG_53_52,TRUE,nrps,FALSE,TRUE,NRPS T1PKS,ANG_53_52.region001,14568,17769,Sharrar
Sharrar_et_al_2020,ANG_53,ANG_53_52,TRUE,pks,FALSE,TRUE,NRPS T1PKS,ANG_53_52.region001,17894,20861,Sharrar
Sharrar_et_al_2020,ANG_53,ANG_53_52,TRUE,nrps,FALSE,TRUE,NRPS T1PKS,ANG_53_52.region001,20984,24083,Sharrar
Sharrar_et_al_2020,ANG_53,ANG_53_52,TRUE,nrps,FALSE,TRUE,NRPS T1PKS,ANG_53_52.region001,24307,28264,Sharrar
Sharrar_et_al_2020,ANG_53,ANG_53_117,FALSE,pks,FALSE,TRUE,T1PKS,ANG_53_117.region001,7506,12414,Sharrar
Sharrar_et_al_2020,ANG_536,ANG_536_100,FALSE,nrps,FALSE,TRUE,betalactone NRPS-like,ANG_536_100.region001,11718,12939,Sharrar
Sharrar_et_al_2020,ANG_536,ANG_536_100,FALSE,pks,FALSE,TRUE,betalactone NRPS-like,ANG_536_100.region001,14238,14730,Sharrar
Sharrar_et_al_2020,ANG_536,ANG_536_100,TRUE,nrps,FALSE,TRUE,betalactone NRPS-like,ANG_536_100.region001,19244,21035,Sharrar
Sharrar_et_al_2020,ANG_536,ANG_536_212,TRUE,nrps,FALSE,TRUE,NRPS-like,ANG_536_212.region001,1113,2874,Sharrar
Sharrar_et_al_2020,ANG_542,ANG_542_79,TRUE,nrps,FALSE,TRUE,NRPS-like,ANG_542_79.region001,14476,16420,Sharrar
Sharrar_et_al_2020,ANG_542,ANG_542_80,FALSE,unknown,FALSE,FALSE,terpene,ANG_542_80.region001,42712,43273,Sharrar
Sharrar_et_al_2020,ANG_542,ANG_542_80,FALSE,pks,FALSE,FALSE,terpene,ANG_542_80.region001,44677,45436,Sharrar
Sharrar_et_al_2020,ANG_542,ANG_542_80,FALSE,pks,FALSE,FALSE,terpene,ANG_542_80.region001,45762,46710,Sharrar
Sharrar_et_al_2020,ANG_542,ANG_542_116,FALSE,pks,FALSE,TRUE,NRPS-like,ANG_542_116.region001,18758,19112,Sharrar
Sharrar_et_al_2020,ANG_547,ANG_547_29,FALSE,pks,FALSE,FALSE,terpene,ANG_547_29.region001,12452,12911,Sharrar
Sharrar_et_al_2020,ANG_547,ANG_547_29,FALSE,pks,FALSE,FALSE,terpene,ANG_547_29.region001,30886,31633,Sharrar
Sharrar_et_al_2020,ANG_547,ANG_547_29,FALSE,pks,FALSE,FALSE,terpene,ANG_547_29.region001,31965,32916,Sharrar
Sharrar_et_al_2020,ANG_547,ANG_547_34,TRUE,nrps,FALSE,FALSE,NRPS-like,ANG_547_34.region001,65524,67525,Sharrar
Sharrar_et_al_2020,ANG_569,ANG_569_39,FALSE,nrps,FALSE,FALSE,betalactone,ANG_569_39.region001,37715,38189,Sharrar
Sharrar_et_al_2020,ANG_569,ANG_569_39,FALSE,nrps,FALSE,FALSE,betalactone,ANG_569_39.region001,45478,46855,Sharrar
Sharrar_et_al_2020,ANG_569,ANG_569_58,TRUE,nrps,FALSE,TRUE,NRPS-like,ANG_569_58.region001,14993,16940,Sharrar
Sharrar_et_al_2020,ANG_57,ANG_57_159,TRUE,nrps,FALSE,TRUE,NRPS NRPS-like,ANG_57_159.region001,36445,38971,Sharrar
Sharrar_et_al_2020,ANG_57,ANG_57_159,TRUE,nrps,FALSE,TRUE,NRPS NRPS-like,ANG_57_159.region001,40098,42630,Sharrar
Sharrar_et_al_2020,ANG_57,ANG_57_162,TRUE,nrps,FALSE,TRUE,NRPS,ANG_57_162.region001,13735,15445,Sharrar
Sharrar_et_al_2020,ANG_57,ANG_57_162,TRUE,nrps,FALSE,TRUE,NRPS,ANG_57_162.region001,15529,18685,Sharrar
Sharrar_et_al_2020,ANG_57,ANG_57_162,FALSE,nrps,FALSE,TRUE,NRPS,ANG_57_162.region001,18742,19645,Sharrar
Sharrar_et_al_2020,ANG_575,ANG_575_150,FALSE,unknown,FALSE,TRUE,T3PKS,ANG_575_150.region001,1488,1680,Sharrar
Sharrar_et_al_2020,ANG_576,ANG_576_35,FALSE,nrps,FALSE,TRUE,betalactone,ANG_576_35.region001,12291,13536,Sharrar
Sharrar_et_al_2020,ANG_59,ANG_59_10,TRUE,nrps,FALSE,TRUE,NRPS,ANG_59_10.region001,8107,11164,Sharrar
Sharrar_et_al_2020,ANG_59,ANG_59_10,FALSE,nrps,FALSE,TRUE,NRPS,ANG_59_10.region001,13306,14197,Sharrar
Sharrar_et_al_2020,ANG_59,ANG_59_10,FALSE,unknown,FALSE,TRUE,NRPS,ANG_59_10.region001,14254,14461,Sharrar
Sharrar_et_al_2020,ANG_59,ANG_59_89,TRUE,nrps,FALSE,TRUE,NRPS-like,ANG_59_89.region001,59438,61415,Sharrar
Sharrar_et_al_2020,ANG_59,ANG_59_117,TRUE,nrps,FALSE,TRUE,NRPS,ANG_59_117.region001,8561,11663,Sharrar
Sharrar_et_al_2020,ANG_59,ANG_59_117,TRUE,nrps,FALSE,TRUE,NRPS,ANG_59_117.region001,11714,14843,Sharrar
Sharrar_et_al_2020,ANG_59,ANG_59_117,FALSE,nrps,FALSE,TRUE,NRPS,ANG_59_117.region001,14903,15812,Sharrar
Sharrar_et_al_2020,ANG_59,ANG_59_171,TRUE,nrps,FALSE,TRUE,NRPS-like,ANG_59_171.region001,16033,17746,Sharrar
Sharrar_et_al_2020,ANG_591,ANG_591_332,TRUE,nrps,FALSE,TRUE,NRPS-like,ANG_591_332.region001,16525,18412,Sharrar
Sharrar_et_al_2020,ANG_593,ANG_593_104,TRUE,nrps,FALSE,TRUE,NRPS-like,ANG_593_104.region001,8663,10559,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_11,FALSE,unknown,FALSE,FALSE,T1PKS,ANG_6_11.region001,33119,33299,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_11,TRUE,pks,FALSE,FALSE,T1PKS,ANG_6_11.region001,41677,47890,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_11,FALSE,unknown,FALSE,FALSE,T1PKS,ANG_6_11.region001,50972,51614,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_11,TRUE,pks,FALSE,FALSE,T1PKS,ANG_6_11.region001,51985,55252,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_11,FALSE,pks,FALSE,FALSE,T1PKS,ANG_6_11.region001,55360,60277,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_11,FALSE,nrps,FALSE,FALSE,T1PKS,ANG_6_11.region001,65670,66840,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_23,FALSE,unknown,FALSE,TRUE,ladderane NRPS,ANG_6_23.region001,10603,11269,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_23,FALSE,unknown,FALSE,TRUE,ladderane NRPS,ANG_6_23.region001,12682,12877,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_23,FALSE,pks,TRUE,TRUE,ladderane NRPS,ANG_6_23.region001,13222,14179,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_23,FALSE,pks,FALSE,TRUE,ladderane NRPS,ANG_6_23.region001,15377,15863,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_23,FALSE,nrps,FALSE,TRUE,ladderane NRPS,ANG_6_23.region001,19321,20467,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_23,TRUE,nrps,FALSE,TRUE,ladderane NRPS,ANG_6_23.region001,20556,23706,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_23,FALSE,pks,FALSE,TRUE,ladderane NRPS,ANG_6_23.region001,23930,24158,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_31,FALSE,unknown,FALSE,TRUE,NRPS-like PKS-like T1PKS,ANG_6_31.region001,46168,46807,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_31,TRUE,nrps,FALSE,TRUE,NRPS-like PKS-like T1PKS,ANG_6_31.region001,46887,48555,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_31,TRUE,nrps,FALSE,TRUE,NRPS-like PKS-like T1PKS,ANG_6_31.region001,51046,52786,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_31,TRUE,pks,FALSE,TRUE,NRPS-like PKS-like T1PKS,ANG_6_31.region001,64179,69264,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_31,FALSE,pks,FALSE,TRUE,NRPS-like PKS-like T1PKS,ANG_6_31.region001,69324,72822,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_34,TRUE,nrps,FALSE,TRUE,NRPS-like,ANG_6_34.region001,12879,15522,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_34,FALSE,pks,FALSE,TRUE,NRPS-like,ANG_6_34.region001,17166,17691,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_34,FALSE,pks,FALSE,TRUE,NRPS-like,ANG_6_34.region001,17920,18397,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_36,TRUE,pks,FALSE,TRUE,T1PKS,ANG_6_36.region001,6100,10468,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_36,TRUE,pks,FALSE,TRUE,T1PKS,ANG_6_36.region001,10531,15019,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_36,TRUE,pks,FALSE,TRUE,T1PKS,ANG_6_36.region001,15076,19600,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_36,TRUE,pks,FALSE,TRUE,T1PKS,ANG_6_36.region001,19666,24202,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_36,TRUE,pks,FALSE,TRUE,T1PKS,ANG_6_36.region001,24262,29395,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_36,FALSE,unknown,FALSE,TRUE,T1PKS,ANG_6_36.region001,39610,40276,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_42,FALSE,nrps,FALSE,FALSE,PKS-like,ANG_6_42.region001,30368,31610,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_42,FALSE,unknown,FALSE,FALSE,PKS-like,ANG_6_42.region001,32007,32205,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_73,FALSE,unknown,FALSE,TRUE,PKS-like T1PKS T2PKS,ANG_6_73.region001,1804,1918,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_73,FALSE,unknown,FALSE,TRUE,PKS-like T1PKS T2PKS,ANG_6_73.region001,20167,20452,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_73,FALSE,unknown,FALSE,TRUE,PKS-like T1PKS T2PKS,ANG_6_73.region001,20975,21287,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_73,FALSE,pks,TRUE,TRUE,PKS-like T1PKS T2PKS,ANG_6_73.region001,21939,23100,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_73,FALSE,pks,TRUE,TRUE,PKS-like T1PKS T2PKS,ANG_6_73.region001,23384,24389,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_73,FALSE,pks,FALSE,TRUE,PKS-like T1PKS T2PKS,ANG_6_73.region001,26134,26950,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_73,TRUE,pks,FALSE,TRUE,PKS-like T1PKS T2PKS,ANG_6_73.region001,27249,30192,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_73,TRUE,pks,FALSE,TRUE,PKS-like T1PKS T2PKS,ANG_6_73.region001,30309,36549,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_73,FALSE,pks,FALSE,TRUE,PKS-like T1PKS T2PKS,ANG_6_73.region001,36711,37170,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_73,FALSE,unknown,FALSE,TRUE,PKS-like T1PKS T2PKS,ANG_6_73.region001,37928,38129,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_77,FALSE,nrps,FALSE,TRUE,other terpene,ANG_6_77.region001,10551,11712,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_106,FALSE,unknown,FALSE,TRUE,T1PKS,ANG_6_106.region001,10722,11151,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_106,TRUE,pks,FALSE,TRUE,T1PKS,ANG_6_106.region001,17397,22365,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_106,FALSE,pks,FALSE,TRUE,T1PKS,ANG_6_106.region001,22425,23478,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_109,FALSE,unknown,FALSE,TRUE,NRPS-like T1PKS,ANG_6_109.region001,11575,13540,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_109,TRUE,pks,FALSE,TRUE,NRPS-like T1PKS,ANG_6_109.region001,13609,19783,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_109,FALSE,nrps,FALSE,TRUE,NRPS-like T1PKS,ANG_6_109.region001,20082,20982,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_109,FALSE,pks,FALSE,TRUE,NRPS-like T1PKS,ANG_6_109.region001,22962,23307,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_120,FALSE,unknown,FALSE,TRUE,NRPS-like,ANG_6_120.region001,356,1343,Sharrar
Sharrar_et_al_2020,ANG_6,ANG_6_136,TRUE,nrps,FALSE,TRUE,NRPS-like,ANG_6_136.region001,27,2454,Sharrar
Sharrar_et_al_2020,ANG_603,ANG_603_2,FALSE,pks,FALSE,FALSE,terpene,ANG_603_2.region001,225000,225474,Sharrar
Sharrar_et_al_2020,ANG_603,ANG_603_14,FALSE,nrps,FALSE,TRUE,other,ANG_603_14.region001,20672,21815,Sharrar
Sharrar_et_al_2020,ANG_62,ANG_62_23,FALSE,nrps,FALSE,TRUE,NRPS,ANG_62_23.region001,885,2115,Sharrar
Sharrar_et_al_2020,ANG_62,ANG_62_23,FALSE,pks,FALSE,TRUE,NRPS,ANG_62_23.region001,13819,14185,Sharrar
Sharrar_et_al_2020,ANG_62,ANG_62_23,FALSE,unknown,FALSE,TRUE,NRPS,ANG_62_23.region001,14550,14847,Sharrar
Sharrar_et_al_2020,ANG_62,ANG_62_23,TRUE,nrps,FALSE,TRUE,NRPS,ANG_62_23.region001,14945,18092,Sharrar
Sharrar_et_al_2020,ANG_62,ANG_62_23,FALSE,unknown,FALSE,TRUE,NRPS,ANG_62_23.region001,18187,18346,Sharrar
Sharrar_et_al_2020,ANG_62,ANG_62_57,FALSE,pks,FALSE,FALSE,T3PKS,ANG_62_57.region001,150997,151486,Sharrar
