genome_id,bgc_id,contig,contig_edge,start,end,product,class,GCF_c0.3,GCF_c0.4,GCF_c0.5
GCA_016713535.1,JADJOY010000009.1.region001,JADJOY010000009,FALSE,88260,136561,T1PKS,PKSI,3805,3805,3805
GCA_016713535.1,JADJOY010000009.1.region002,JADJOY010000009,FALSE,255046,296204,T3PKS,PKSother,3806,3806,3806
GCA_016713535.1,JADJOY010000010.1.region001,JADJOY010000010,FALSE,13515,24322,RiPP-like,RiPPs,3807,3807,3807
GCA_016713535.1,JADJOY010000010.1.region002,JADJOY010000010,FALSE,107728,153458,T1PKS,PKSI,3808,3808,3808
GCA_016713535.1,JADJOY010000017.1.region001,JADJOY010000017,FALSE,61023,71848,RiPP-like,RiPPs,3809,3809,3809
GCA_016713565.1,JADJOX010000001.1.region001,JADJOX010000001,FALSE,40948,61794,terpene,Terpene,4709,4709,4709
GCA_016713565.1,JADJOX010000003.1.region001,JADJOX010000003,FALSE,365645,385975,RRE-containing,RiPPs,3801,2891,2891
GCA_016713565.1,JADJOX010000004.1.region001,JADJOX010000004,TRUE,37050,53502,RRE-containing,RiPPs,3802,2891,2891
GCA_016713565.1,JADJOX010000007.1.region001,JADJOX010000007,FALSE,277668,299395,terpene,Terpene,4710,4710,4710
GCA_016713575.1,JADJOW010000003.1.region001,JADJOW010000003,FALSE,17074,38792,terpene,Terpene,2038,2038,2038
GCA_016713575.1,JADJOW010000024.1.region001,JADJOW010000024,FALSE,31187,42144,RiPP-like,RiPPs,2039,2039,2039
GCA_016713575.1,JADJOW010000048.1.region001,JADJOW010000048,TRUE,0,17626,lassopeptide,RiPPs,3799,3799,4287
GCA_016713585.1,JADJOV010000001.1.region001,JADJOV010000001,FALSE,622977,683784,acyl_amino_acids,Others,3792,3792,3792
GCA_016713585.1,JADJOV010000002.1.region001,JADJOV010000002,FALSE,4546,86123,acyl_amino_acids,Others,3793,3793,3793
GCA_016713585.1,JADJOV010000011.1.region001,JADJOV010000011,TRUE,0,70351,acyl_amino_acids;T3PKS,Others,3794,3794,3794
GCA_016713585.1,JADJOV010000014.1.region001,JADJOV010000014,FALSE,14643,61394,arylpolyene,Others,3795,3795,3795
GCA_016713585.1,JADJOV010000025.1.region001,JADJOV010000025,FALSE,102908,164171,acyl_amino_acids,Others,3796,3796,3796
GCA_016713625.1,JADJOT010000001.1.region001,JADJOT010000001,FALSE,102485,123925,terpene,Terpene,3780,2770,3478
GCA_016713625.1,JADJOT010000002.1.region001,JADJOT010000002,FALSE,230282,273114,NRPS-like,NRPS,3967,3967,3967
GCA_016713625.1,JADJOT010000002.1.region002,JADJOT010000002,FALSE,307229,318072,RiPP-like,RiPPs,3782,3963,3963
GCA_016713625.1,JADJOT010000002.1.region003,JADJOT010000002,FALSE,342064,403375,acyl_amino_acids,Others,3783,3783,3783
GCA_016713625.1,JADJOT010000007.1.region001,JADJOT010000007,FALSE,221638,242091,RRE-containing,RiPPs,3784,3784,3784
GCA_016713625.1,JADJOT010000008.1.region001,JADJOT010000008,FALSE,142315,163479,RRE-containing,RiPPs,3785,3785,3785
GCA_016713625.1,JADJOT010000008.1.region002,JADJOT010000008,FALSE,199131,219920,hserlactone,Others,3786,3786,3786
GCA_016713625.1,JADJOT010000008.1.region003,JADJOT010000008,FALSE,423638,471261,T1PKS,PKSI,3787,3787,3787
GCA_016713625.1,JADJOT010000009.1.region001,JADJOT010000009,FALSE,239973,285352,arylpolyene,Others,3788,3788,3788
GCA_016713625.1,JADJOT010000009.1.region002,JADJOT010000009,FALSE,608169,632159,lassopeptide;RRE-containing,RiPPs,3789,3789,3789
GCA_016713645.1,JADJOU010000007.1.region001,JADJOU010000007,FALSE,105097,125619,terpene,Terpene,3790,3790,3790
GCA_016713645.1,JADJOU010000017.1.region001,JADJOU010000017,TRUE,89410,116979,"NAPAA",NRPS,3791,3791,3791
GCA_016713665.1,JADJOR010000001.1.region001,JADJOR010000001,FALSE,1142752,1186505,arylpolyene,Others,3771,3771,3771
GCA_016713665.1,JADJOR010000002.1.region001,JADJOR010000002,FALSE,15641,56685,T3PKS,PKSother,3772,3772,3772
GCA_016713665.1,JADJOR010000005.1.region001,JADJOR010000005,FALSE,485572,496028,ectoine,Others,3773,3773,3773
GCA_016713665.1,JADJOR010000005.1.region002,JADJOR010000005,FALSE,657457,685805,betalactone,Others,3774,3774,3774
GCA_016713665.1,JADJOR010000008.1.region001,JADJOR010000008,FALSE,36069,79042,NRPS-like,NRPS,3775,3775,3775
GCA_016713665.1,JADJOR010000009.1.region001,JADJOR010000009,FALSE,65088,75964,RiPP-like,RiPPs,3776,3776,3776
GCA_016713675.1,JADJOS010000001.1.region001,JADJOS010000001,FALSE,2163643,2208122,NRPS-like,NRPS,3777,5179,5179
GCA_016713675.1,JADJOS010000001.1.region002,JADJOS010000001,FALSE,2436147,2457032,terpene,Terpene,3260,3260,3260
GCA_016713675.1,JADJOS010000004.1.region001,JADJOS010000004,FALSE,265304,307206,NRPS-like,NRPS,3779,1983,1983
GCA_016713705.1,JADJOQ010000011.1.region001,JADJOQ010000011,FALSE,3031,23889,terpene,Terpene,3762,3762,4851
GCA_016713705.1,JADJOQ010000011.1.region002,JADJOQ010000011,FALSE,1535258,1557447,redox-cofactor,Others,4850,4850,4850
GCA_016713705.1,JADJOQ010000011.1.region003,JADJOQ010000011,FALSE,1685298,1693345,RiPP-like,RiPPs,4849,4849,4849
GCA_016713705.1,JADJOQ010000011.1.region004,JADJOQ010000011,FALSE,2243162,2303956,acyl_amino_acids,Others,4856,4856,4856
GCA_016713705.1,JADJOQ010000011.1.region005,JADJOQ010000011,FALSE,2955953,3015293,acyl_amino_acids,Others,3766,3766,3766
GCA_016713705.1,JADJOQ010000011.1.region006,JADJOQ010000011,FALSE,3531878,3592559,acyl_amino_acids,Others,4854,4854,4854
GCA_016713705.1,JADJOQ010000011.1.region007,JADJOQ010000011,FALSE,3625973,3647369,ranthipeptide,RiPPs,3768,3768,3768
GCA_016713705.1,JADJOQ010000011.1.region008,JADJOQ010000011,FALSE,3771009,3781855,RiPP-like,RiPPs,3769,3769,3769
GCA_016713705.1,JADJOQ010000011.1.region009,JADJOQ010000011,TRUE,3808177,3818570,terpene,Terpene,3770,3770,4851
GCA_016713725.1,JADJOO010000003.1.region001,JADJOO010000003,FALSE,86057,128022,NRPS-like,NRPS,3752,3752,3752
GCA_016713725.1,JADJOO010000009.1.region001,JADJOO010000009,FALSE,39966,50662,RiPP-like,RiPPs,2214,2214,2214
GCA_016713725.1,JADJOO010000014.1.region001,JADJOO010000014,FALSE,49490,81252,betalactone,Others,3754,3754,3754
GCA_016713725.1,JADJOO010000024.1.region001,JADJOO010000024,TRUE,0,24096,arylpolyene,Others,3755,3755,3755
GCA_016713735.1,JADJOP010000007.1.region001,JADJOP010000007,FALSE,46457,57309,RiPP-like,RiPPs,3756,3756,3756
GCA_016713735.1,JADJOP010000008.1.region001,JADJOP010000008,FALSE,16803,27463,RiPP-like,RiPPs,3757,3756,3756
GCA_016713735.1,JADJOP010000009.1.region001,JADJOP010000009,FALSE,99121,130195,betalactone,Others,3758,3758,3758
GCA_016713735.1,JADJOP010000032.1.region001,JADJOP010000032,FALSE,19264,61826,NRPS-like,NRPS,3759,3759,3759
GCA_016713735.1,JADJOP010000034.1.region001,JADJOP010000034,FALSE,295392,317351,terpene,Terpene,3760,3760,3760
GCA_016713735.1,JADJOP010000042.1.region001,JADJOP010000042,FALSE,30855,58173,terpene,Terpene,3761,3761,3761
GCA_016713765.1,JADJON010000001.1.region001,JADJON010000001,FALSE,1172703,1193543,terpene,Terpene,3751,3678,3678
GCA_016713785.1,JADJOM010000001.1.region001,JADJOM010000001,FALSE,785645,807848,redox-cofactor,Others,3611,3611,3611
GCA_016713785.1,JADJOM010000002.1.region001,JADJOM010000002,FALSE,40273,61359,terpene,Terpene,3612,3612,3612
GCA_016713785.1,JADJOM010000003.1.region001,JADJOM010000003,FALSE,1852231,1871994,terpene,Terpene,4510,4510,4510
GCA_016713785.1,JADJOM010000003.1.region002,JADJOM010000003,FALSE,2643127,2664024,terpene,Terpene,4509,4509,4509
GCA_016713795.1,JADJOL010000002.1.region001,JADJOL010000002,FALSE,106387,151697,hglE-KS,PKSother,3741,3741,3741
GCA_016713795.1,JADJOL010000003.1.region001,JADJOL010000003,FALSE,315788,336061,RRE-containing,RiPPs,3742,3742,3742
GCA_016713795.1,JADJOL010000005.1.region001,JADJOL010000005,FALSE,505333,526590,terpene,Terpene,3743,3743,3743
GCA_016713795.1,JADJOL010000010.1.region001,JADJOL010000010,FALSE,180934,201222,RRE-containing,RiPPs,2101,2101,2101
GCA_016713795.1,JADJOL010000014.1.region001,JADJOL010000014,TRUE,35665,82299,NRPS-like;RRE-containing,Others,3745,3745,3745
GCA_016713795.1,JADJOL010000016.1.region001,JADJOL010000016,FALSE,132543,153485,terpene,Terpene,2099,2099,2099
GCA_016713825.1,JADJOJ010000003.1.region001,JADJOJ010000003,FALSE,158812,177451,terpene,Terpene,3733,3733,3733
GCA_016713825.1,JADJOJ010000003.1.region002,JADJOJ010000003,FALSE,387422,408400,terpene,Terpene,3734,3734,3734
GCA_016713825.1,JADJOJ010000004.1.region001,JADJOJ010000004,TRUE,0,35607,NRPS,NRPS,3735,3735,3735
GCA_016713825.1,JADJOJ010000009.1.region001,JADJOJ010000009,FALSE,159698,208947,NRPS,NRPS,3736,3736,3736
GCA_016713825.1,JADJOJ010000011.1.region001,JADJOJ010000011,FALSE,42407,85788,NRPS-like,NRPS,3737,3737,3737
GCA_016713825.1,JADJOJ010000012.1.region001,JADJOJ010000012,FALSE,78008,129197,NRPS-like;T1PKS,PKS-NRP_Hybrids,3738,3738,3738
GCA_016713825.1,JADJOJ010000012.1.region002,JADJOJ010000012,FALSE,212023,236664,lassopeptide;RRE-containing,RiPPs,3739,3739,3739
GCA_016713835.1,JADJOK010000007.1.region001,JADJOK010000007,FALSE,64934,86754,ranthipeptide,RiPPs,3740,3740,3740
GCA_016713865.1,JADJOG010000001.1.region001,JADJOG010000001,FALSE,48060,97366,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,3722,2257,2257
GCA_016713865.1,JADJOG010000003.1.region001,JADJOG010000003,FALSE,4280,25123,terpene,Terpene,2044,2044,2044
GCA_016713875.1,JADJOI010000002.1.region001,JADJOI010000002,FALSE,217254,271817,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,4766,5621,5621
GCA_016713875.1,JADJOI010000003.1.region001,JADJOI010000003,FALSE,1414893,1460324,arylpolyene;resorcinol,Others,5622,5622,5622
GCA_016713875.1,JADJOI010000003.1.region002,JADJOI010000003,FALSE,1951026,1997371,arylpolyene,Others,5623,5623,5623
GCA_016713875.1,JADJOI010000003.1.region003,JADJOI010000003,FALSE,2251656,2272499,terpene,Terpene,4765,5620,5620
GCA_016713885.1,JADJOF010000001.1.region001,JADJOF010000001,FALSE,185396,197259,siderophore,Others,3716,3716,3716
GCA_016713885.1,JADJOF010000001.1.region002,JADJOF010000001,FALSE,294267,335323,T3PKS,PKSother,3717,3717,3717
GCA_016713885.1,JADJOF010000002.1.region001,JADJOF010000002,FALSE,474869,485712,RiPP-like,RiPPs,3718,3718,3718
GCA_016713885.1,JADJOF010000004.1.region001,JADJOF010000004,FALSE,63764,84979,terpene,Terpene,3719,3719,3719
GCA_016713885.1,JADJOF010000004.1.region002,JADJOF010000004,FALSE,322694,383960,acyl_amino_acids,Others,3720,3720,3720
GCA_016713885.1,JADJOF010000006.1.region001,JADJOF010000006,FALSE,40487,101750,acyl_amino_acids,Others,3721,3721,3721
GCA_016713905.1,JADJOE010000001.1.region001,JADJOE010000001,FALSE,729712,750558,terpene,Terpene,5599,5599,4323
GCA_016713925.1,JADJOH010000002.1.region001,JADJOH010000002,FALSE,279620,299008,terpene,Terpene,4316,5949,5949
GCA_016713925.1,JADJOH010000002.1.region002,JADJOH010000002,FALSE,440688,461834,terpene,Terpene,3725,5875,5875
GCA_016713925.1,JADJOH010000002.1.region003,JADJOH010000002,FALSE,1158496,1209274,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,5126,3726,3726
GCA_016713925.1,JADJOH010000003.1.region001,JADJOH010000003,TRUE,7452,22533,terpene,Terpene,3727,5875,5875
GCA_016713925.1,JADJOH010000007.1.region001,JADJOH010000007,FALSE,694807,719285,lanthipeptide-class-i,RiPPs,5872,5872,4935
GCA_016713965.1,JADJOC010000002.1.region001,JADJOC010000002,FALSE,531992,552826,terpene,Terpene,3707,3707,6143
GCA_016713965.1,JADJOC010000003.1.region001,JADJOC010000003,FALSE,59904,101002,T3PKS,PKSother,3708,3708,3708
GCA_016713965.1,JADJOC010000009.1.region001,JADJOC010000009,FALSE,418233,442873,lanthipeptide-class-i,RiPPs,3709,3709,3709
GCA_016713965.1,JADJOC010000009.1.region002,JADJOC010000009,TRUE,1467563,1484126,terpene,Terpene,3710,3710,3710
GCA_016713985.1,JADJOD010000004.1.region001,JADJOD010000004,FALSE,133074,153672,terpene,Terpene,3711,3711,3711
GCA_016713985.1,JADJOD010000004.1.region002,JADJOD010000004,FALSE,358980,379823,terpene,Terpene,3712,3712,3712
GCA_016713985.1,JADJOD010000005.1.region001,JADJOD010000005,TRUE,101550,122864,lanthipeptide-class-i,RiPPs,3713,3713,3713
GCA_016713985.1,JADJOD010000006.1.region001,JADJOD010000006,FALSE,210626,232708,cyanobactin,RiPPs,3714,3714,3714
GCA_016714005.1,JADJOA010000002.1.region001,JADJOA010000002,FALSE,408420,429263,terpene,Terpene,3702,4316,4316
GCA_016714005.1,JADJOA010000007.1.region001,JADJOA010000007,TRUE,0,15736,terpene,Terpene,3703,3703,3703
GCA_016714005.1,JADJOA010000007.1.region002,JADJOA010000007,FALSE,195041,237453,T1PKS,PKSI,3704,3704,3704
GCA_016714005.1,JADJOA010000014.1.region001,JADJOA010000014,FALSE,782115,824014,NRPS-like,NRPS,3705,3705,3705
GCA_016714015.1,JADJNZ010000001.1.region001,JADJNZ010000001,FALSE,239379,293131,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,3696,3696,3696
GCA_016714015.1,JADJNZ010000001.1.region002,JADJNZ010000001,FALSE,844350,873066,lassopeptide,RiPPs,3697,3697,3697
GCA_016714015.1,JADJNZ010000002.1.region001,JADJNZ010000002,FALSE,80323,100614,RRE-containing,RiPPs,3698,3698,3698
GCA_016714015.1,JADJNZ010000005.1.region001,JADJNZ010000005,FALSE,181554,202634,terpene,Terpene,3699,3699,3699
GCA_016714015.1,JADJNZ010000007.1.region001,JADJNZ010000007,FALSE,225458,245800,RRE-containing,RiPPs,3700,3700,3700
GCA_016714015.1,JADJNZ010000008.1.region001,JADJNZ010000008,FALSE,98237,119236,terpene,Terpene,3701,3701,3701
GCA_016714025.1,JADJOB010000002.1.region001,JADJOB010000002,FALSE,1155994,1176840,terpene,Terpene,3706,3706,3706
GCA_016714045.1,JADJNY010000002.1.region001,JADJNY010000002,FALSE,424661,483630,NRPS;T1PKS,PKS-NRP_Hybrids,3692,3692,3692
GCA_016714045.1,JADJNY010000003.1.region001,JADJNY010000003,FALSE,125055,135946,RiPP-like,RiPPs,3693,3693,3441
GCA_016714045.1,JADJNY010000006.1.region001,JADJNY010000006,FALSE,88136,109639,ranthipeptide,RiPPs,3694,3694,3694
GCA_016714045.1,JADJNY010000007.1.region001,JADJNY010000007,FALSE,363492,404545,T3PKS,PKSother,3695,3695,3695
GCA_016714085.1,JADJNW010000004.1.region001,JADJNW010000004,FALSE,490574,511384,terpene,Terpene,3686,3686,3686
GCA_016714095.1,JADJNV010000002.1.region001,JADJNV010000002,FALSE,315271,325745,RiPP-like,RiPPs,2424,2424,2424
GCA_016714095.1,JADJNV010000014.1.region001,JADJNV010000014,FALSE,49184,69460,RRE-containing,RiPPs,3682,3682,3682
GCA_016714095.1,JADJNV010000016.1.region001,JADJNV010000016,FALSE,23126,44790,terpene,Terpene,3683,6044,6044
GCA_016714095.1,JADJNV010000032.1.region001,JADJNV010000032,FALSE,2032,25941,betalactone,Others,3684,3684,3684
GCA_016714095.1,JADJNV010000033.1.region001,JADJNV010000033,FALSE,1537,24145,betalactone,Others,3685,2423,2423
GCA_016714125.1,JADJNX010000003.1.region001,JADJNX010000003,FALSE,104387,126080,terpene,Terpene,5064,5064,5064
GCA_016714125.1,JADJNX010000003.1.region002,JADJNX010000003,FALSE,285496,326666,T3PKS,PKSother,3688,5063,5063
GCA_016714125.1,JADJNX010000003.1.region003,JADJNX010000003,FALSE,401025,442546,NRPS-like,NRPS,3689,3063,3063
GCA_016714125.1,JADJNX010000006.1.region001,JADJNX010000006,FALSE,41146,61401,RRE-containing,RiPPs,3061,3061,3061
GCA_016714125.1,JADJNX010000006.1.region002,JADJNX010000006,FALSE,167047,187887,terpene,Terpene,2493,2493,2493
GCA_016714145.1,JADJNT010000003.1.region001,JADJNT010000003,FALSE,74114,94366,RRE-containing,RiPPs,3676,3676,3676
GCA_016714145.1,JADJNT010000018.1.region001,JADJNT010000018,FALSE,87688,137261,arylpolyene,Others,3677,5481,6053
GCA_016714145.1,JADJNT010000019.1.region001,JADJNT010000019,FALSE,63811,84651,terpene,Terpene,3678,3678,3678
GCA_016714155.1,JADJNQ010000001.1.region001,JADJNQ010000001,FALSE,56524,65537,RiPP-like,RiPPs,3644,3644,3644
GCA_016714155.1,JADJNQ010000001.1.region002,JADJNQ010000001,FALSE,622125,632965,RiPP-like,RiPPs,3645,3645,5610
GCA_016714155.1,JADJNQ010000008.1.region001,JADJNQ010000008,FALSE,42450,64123,terpene,Terpene,3646,5081,5081
GCA_016714155.1,JADJNQ010000011.1.region001,JADJNQ010000011,TRUE,0,24404,NRPS,NRPS,3647,3647,3112
GCA_016714155.1,JADJNQ010000021.1.region001,JADJNQ010000021,FALSE,3447,14287,RiPP-like,RiPPs,2874,2874,5610
GCA_016714155.1,JADJNQ010000031.1.region001,JADJNQ010000031,TRUE,0,24974,acyl_amino_acids,Others,5080,2875,2875
GCA_016714155.1,JADJNQ010000035.1.region001,JADJNQ010000035,TRUE,0,10865,hserlactone,Others,2875,2875,2875
GCA_016714155.1,JADJNQ010000039.1.region001,JADJNQ010000039,FALSE,416757,438746,indole,Others,2393,2393,2393
GCA_016714165.1,JADJNU010000001.1.region001,JADJNU010000001,FALSE,1092646,1133720,T3PKS,PKSother,3679,4049,4049
GCA_016714165.1,JADJNU010000001.1.region002,JADJNU010000001,FALSE,2370882,2381758,RiPP-like,RiPPs,3680,3680,3680
GCA_016714175.1,JADJNR010000001.1.region001,JADJNR010000001,FALSE,551133,571973,terpene,Terpene,4917,4917,4917
GCA_016714225.1,JADJNS010000001.1.region001,JADJNS010000001,FALSE,218943,260686,arylpolyene,Others,3653,3653,3653
GCA_016714225.1,JADJNS010000003.1.region001,JADJNS010000003,FALSE,370549,407603,LAP;thioamitides;thiopeptide,Others,3654,3654,3654
GCA_016714225.1,JADJNS010000004.1.region001,JADJNS010000004,FALSE,440801,452616,RiPP-like,RiPPs,3655,3655,3655
GCA_016714225.1,JADJNS010000005.1.region001,JADJNS010000005,FALSE,383685,429082,NRPS,NRPS,3656,3656,3656
GCA_016714225.1,JADJNS010000006.1.region001,JADJNS010000006,FALSE,204133,214997,RiPP-like,RiPPs,3657,3657,3657
GCA_016714225.1,JADJNS010000006.1.region002,JADJNS010000006,FALSE,577209,600095,terpene,Terpene,3658,3658,3658
GCA_016714225.1,JADJNS010000007.1.region001,JADJNS010000007,FALSE,100753,141824,T3PKS,PKSother,3659,3659,3659
GCA_016714225.1,JADJNS010000009.1.region001,JADJNS010000009,TRUE,0,42811,NRPS,NRPS,3660,3660,3660
GCA_016714225.1,JADJNS010000009.1.region002,JADJNS010000009,FALSE,268949,302186,thiopeptide,RiPPs,3661,3661,3661
GCA_016714225.1,JADJNS010000010.1.region001,JADJNS010000010,FALSE,126890,149152,terpene,Terpene,3662,3662,3662
GCA_016714225.1,JADJNS010000010.1.region002,JADJNS010000010,FALSE,169060,243399,lanthipeptide-class-i;NRPS-like;T1PKS,Others,3663,3663,3663
GCA_016714225.1,JADJNS010000012.1.region001,JADJNS010000012,FALSE,143490,165364,thioamitides,Others,3664,3664,3664
GCA_016714225.1,JADJNS010000014.1.region001,JADJNS010000014,FALSE,124621,196025,NRPS-like;RRE-containing;thiopeptide,Others,3665,3665,3665
GCA_016714225.1,JADJNS010000018.1.region001,JADJNS010000018,FALSE,281980,350022,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,3666,3666,3666
GCA_016714225.1,JADJNS010000019.1.region001,JADJNS010000019,FALSE,187934,230462,arylpolyene;terpene,Others,3667,3667,3667
GCA_016714225.1,JADJNS010000020.1.region001,JADJNS010000020,TRUE,0,12104,terpene,Terpene,3668,3668,3668
GCA_016714225.1,JADJNS010000020.1.region002,JADJNS010000020,FALSE,17106,36944,RRE-containing,RiPPs,3669,3669,3669
GCA_016714225.1,JADJNS010000020.1.region003,JADJNS010000020,FALSE,81174,101474,RRE-containing,RiPPs,3670,3670,3670
GCA_016714225.1,JADJNS010000025.1.region001,JADJNS010000025,FALSE,91850,142302,T1PKS,PKSI,3671,3671,3671
GCA_016714225.1,JADJNS010000028.1.region001,JADJNS010000028,FALSE,27514,70541,NRPS-like,NRPS,3672,3672,3672
GCA_016714225.1,JADJNS010000031.1.region001,JADJNS010000031,FALSE,11869,53809,lanthipeptide-class-v,RiPPs,3673,3673,3673
GCA_016714225.1,JADJNS010000035.1.region001,JADJNS010000035,FALSE,65048,86131,terpene,Terpene,3674,3674,3674
GCA_016714225.1,JADJNS010000037.1.region001,JADJNS010000037,TRUE,46943,98367,arylpolyene,Others,3675,3675,3675
GCA_016714245.1,JADJNO010000006.1.region001,JADJNO010000006,FALSE,116484,137027,terpene,Terpene,3637,3637,3350
GCA_016714245.1,JADJNO010000015.1.region001,JADJNO010000015,FALSE,752,11578,RiPP-like,RiPPs,3638,3638,3638
GCA_016714265.1,JADJNJ010000002.1.region001,JADJNJ010000002,FALSE,286,59643,NRPS-like;terpene,Others,5178,5178,5178
GCA_016714265.1,JADJNJ010000003.1.region001,JADJNJ010000003,FALSE,192188,236625,NRPS-like,NRPS,5179,5179,5179
GCA_016714275.1,JADJNP010000001.1.region001,JADJNP010000001,FALSE,430160,440961,RiPP-like,RiPPs,3639,3639,3639
GCA_016714275.1,JADJNP010000001.1.region002,JADJNP010000001,FALSE,659403,680276,terpene,Terpene,3640,3640,3640
GCA_016714275.1,JADJNP010000003.1.region001,JADJNP010000003,FALSE,86434,113022,terpene,Terpene,3641,3641,3641
GCA_016714275.1,JADJNP010000004.1.region001,JADJNP010000004,FALSE,146254,190046,NRPS,NRPS,3642,3642,3642
GCA_016714275.1,JADJNP010000004.1.region002,JADJNP010000004,FALSE,355017,376376,RRE-containing,RiPPs,3643,3643,3643
GCA_016714285.1,JADJNN010000001.1.region001,JADJNN010000001,FALSE,68148,110362,arylpolyene,Others,3620,3620,3620
GCA_016714285.1,JADJNN010000001.1.region002,JADJNN010000001,FALSE,316273,335905,terpene,Terpene,5666,5666,5666
GCA_016714285.1,JADJNN010000001.1.region003,JADJNN010000001,FALSE,524538,533786,RiPP-like,RiPPs,5667,5667,5667
GCA_016714285.1,JADJNN010000001.1.region004,JADJNN010000001,FALSE,553999,565607,RiPP-like,RiPPs,5668,5668,5668
GCA_016714285.1,JADJNN010000001.1.region005,JADJNN010000001,FALSE,597033,618170,terpene,Terpene,3624,3624,3624
GCA_016714285.1,JADJNN010000001.1.region006,JADJNN010000001,FALSE,764475,807379,NRPS-like,NRPS,3625,3625,3625
GCA_016714285.1,JADJNN010000003.1.region001,JADJNN010000003,FALSE,26155,37055,RiPP-like,RiPPs,3626,3626,3626
GCA_016714285.1,JADJNN010000004.1.region001,JADJNN010000004,FALSE,490899,532195,PKS-like,PKSother,3627,3627,3627
GCA_016714285.1,JADJNN010000008.1.region001,JADJNN010000008,FALSE,234267,275455,arylpolyene,Others,3628,3628,3628
GCA_016714285.1,JADJNN010000009.1.region001,JADJNN010000009,FALSE,217343,266481,NRPS-like;T1PKS,PKS-NRP_Hybrids,5672,5672,5672
GCA_016714285.1,JADJNN010000010.1.region001,JADJNN010000010,FALSE,258956,300192,arylpolyene,Others,5665,5665,5665
GCA_016714285.1,JADJNN010000019.1.region001,JADJNN010000019,FALSE,127936,163757,LAP;thiopeptide,RiPPs,5662,5662,5662
GCA_016714285.1,JADJNN010000020.1.region001,JADJNN010000020,FALSE,1908,22949,terpene,Terpene,3632,3632,3632
