genome_id,isolate,gtdb202_tax,n_bgcs,n_contigs,total_bp,longest_contig_bp,mean_contig_bp,completeness,contamination,circular,strain_heter0geneity,drep_95_cluster,drep_95_representative,drep_99_cluster
GCA_016714495.1,OdNW_18-Q3-R42-56_BATAC.488,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__UBA7672;s__,NA,27,4428533,898596,164019.7,98.12,3.13,TRUE,70,249_0,TRUE,249_0
GCA_016721465.1,Skiv_18-Q3-R9-52_BATAC.318,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aquabacterium_A;s__,NA,40,6889819,888507,172245.5,99.07,2.41,TRUE,50,385_1,TRUE,385_1
GCA_016720945.1,Vibo_18-Q3-R45-57_BATAC.215,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aquabacterium_A;s__,NA,57,5808523,377333,101903.9,96.32,2.02,TRUE,71.43,385_1,TRUE,385_2
GCA_016702655.1,Aved_18-Q3-R54-62_MAXAC.186,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhizobacter;s__,NA,43,5086733,680454,118296.1,95.91,3.89,TRUE,63.64,392_0,TRUE,392_0
GCA_016702515.1,Aved_18-Q3-R54-62_MAXAC.297,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__,NA,32,4787578,604642,149611.8,92.51,4.37,TRUE,72.73,43_1,TRUE,43_3
GCA_016703055.1,Aved_18-Q3-R54-62_BATAC.785,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriaceae;g__UBA10438;s__UBA10438 sp002426145,NA,5,3320432,1782595,664086.4,96.17,0.55,TRUE,0,28_1,TRUE,28_2
GCA_016702925.1,Aved_18-Q3-R54-62_MAXAC.030,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__,NA,17,4397807,850159,258694.5,94.24,1.64,TRUE,66.67,45_1,TRUE,45_7
GCA_016704225.1,AalW_18-Q3-R10-53_BATAC.706,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__,NA,28,3777440,788225,134908.6,90.69,1.64,TRUE,66.67,45_1,TRUE,45_4
GCA_016720835.1,Vibo_18-Q3-R45-57_BATAC.435,d__Bacteria;p__Bacteroidota;c__SZUA-365;o__SZUA-365;f__SZUA-365;g__;s__,2,31,4990617,685003,160987.6,90.69,3.28,TRUE,16.67,220_0,TRUE,220_0
GCA_016721345.1,Skiv_18-Q3-R9-52_MAXAC.018,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__,NA,22,4121994,1175643,187363.4,93.83,1.64,TRUE,66.67,45_1,TRUE,45_3
GCA_016722455.1,Vibo_18-Q3-R45-57_BAT3C.26,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriaceae;g__UBA10438;s__UBA10438 sp002426145,NA,23,3339595,402540,145199.8,96.43,0.55,TRUE,0,28_1,TRUE,28_7
GCA_016719565.1,Lyne_18-Q3-R50-59_BATAC.576,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__,NA,27,4774612,935887,176837.5,94.35,3.83,TRUE,28.57,44_2,TRUE,44_2
GCA_016720145.1,Lyne_18-Q3-R50-59_BAT3C.229,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__;g__;s__,NA,30,4864546,539254,162151.5,90.16,2.46,TRUE,57.14,419_0,TRUE,419_0
GCA_016719845.1,Lyne_18-Q3-R50-59_BATAC.229,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriaceae;g__UBA10438;s__UBA10438 sp002426145,NA,22,3787131,997670,172142.3,95.13,4.92,TRUE,81.82,28_1,TRUE,28_4
GCA_016718975.1,Mari_18-Q3-R65-66_MAXAC.025,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__,NA,16,4271624,1053493,266976.5,95.36,2.19,TRUE,75,45_1,TRUE,45_2
GCA_016713455.1,Fred_18-Q3-R57-64_BATAC.298,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__UBA961;g__UBA2353;s__UBA2353 sp002344005,NA,16,4085563,775928,255347.7,96.45,2.73,TRUE,40,162_0,TRUE,162_0
GCA_016717015.1,Hirt_18-Q3-R61-65_BATAC.72,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__,NA,30,4564366,1372359,152145.5,92.35,2.46,TRUE,100,43_1,TRUE,43_2
GCA_016716125.1,Kalu_18-Q3-R12-55_BATAC.336,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__,NA,41,4193580,388707,102282.4,94.81,3.01,TRUE,100,44_1,TRUE,44_1
GCA_016709315.1,EsbW_18-Q3-R4-48_MAXAC.017,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__,NA,10,4113935,1308612,411393.5,94.15,0.55,TRUE,0,45_1,TRUE,45_1
GCA_016711675.1,Hade_18-Q3-R52-61_MAXAC.028,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__,NA,30,4429612,680446,147653.7,94.81,3.01,TRUE,71.43,45_1,TRUE,45_5
GCA_016710985.1,Hirt_18-Q3-R61-65_BATAC.172,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__,NA,65,5303442,402260,81591.4,93.13,2.46,TRUE,71.43,46_0,TRUE,46_0
GCA_016706965.1,Ega_18-Q3-R5-49_MAXAC.109,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriaceae;g__UBA10438;s__UBA10438 sp002426145,NA,5,3465899,1752219,693179.8,93.15,0.55,TRUE,0,28_1,TRUE,28_5
GCA_016707005.1,Ejby_18-Q3-R6-50_BAT3C.119,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriaceae;g__UBA10438;s__UBA10438 sp002426145,NA,5,3502098,1437541,700419.6,96.99,0.55,TRUE,0,28_1,TRUE,28_1
GCA_016707395.1,Ega_18-Q3-R5-49_BATAC.213,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__,NA,32,4396794,597245,137399.8,93.72,3.42,TRUE,87.5,45_1,TRUE,45_6
GCA_016707915.1,Damh_18-Q3-R51-60_BATAC.300,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__,NA,46,4373194,364534,95069.4,90.16,3.01,TRUE,85.71,45_1,TRUE,45_8
GCA_016707835.1,Damh_18-Q3-R51-60_MAXAC.102,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriaceae;g__UBA10438;s__UBA10438 sp002426145,NA,29,3363443,669050,115980.8,93.44,2.46,TRUE,0,28_1,TRUE,28_3
GCA_016708405.1,Bjer_18-Q3-R1-45_MAXAC.094,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriaceae;g__UBA10438;s__UBA10438 sp002426145,NA,14,3633287,1123900,259520.5,94.65,1.64,TRUE,0,28_1,TRUE,28_6
GCA_016704805.1,AalW_18-Q3-R10-53_BAT3C.147,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriaceae;g__UBA10438;s__UBA10438 sp002426145,NA,12,3728009,2331557,310667.4,96.99,3.83,TRUE,85.71,28_1,TRUE,28_1
GCA_016704345.1,AalW_18-Q3-R10-53_BATAC.340,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__;s__,NA,39,4581485,624077,117474,95.08,2.51,TRUE,88.89,43_1,TRUE,43_1
GCA_016705185.1,AalE_18-Q3-R2-46_BATAC.321,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriaceae;g__UBA10438;s__UBA10438 sp002426145,NA,7,3468346,2351310,495478,96.45,1.64,TRUE,50,28_1,TRUE,28_1
GCA_016708125.1,Bjer_18-Q3-R1-45_MAXAC.250,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__GCA-2746605;s__,NA,13,4621792,4503071,355522.5,97.77,2.79,TRUE,0,111_0,TRUE,111_0
GCA_016707525.1,Ega_18-Q3-R5-49_BATAC.118,d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA6906;g__;s__,NA,21,5196947,844969,247473.7,95.63,3.83,TRUE,28.57,356_0,TRUE,356_0
GCA_016716225.1,Kalu_18-Q3-R12-55_BAT3C.58,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__GCA-2746605;s__,NA,2,4368031,4313736,2184015.5,97.77,2.79,TRUE,16.67,112_0,TRUE,112_0
GCA_016713565.1,Fred_18-Q3-R57-64_BATAC.232,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__GCA-2746605;s__,NA,8,4289469,1671533,536183.6,97.09,0.56,TRUE,0,113_0,TRUE,113_0
GCA_016714125.1,Fred_18-Q3-R57-64_BAT3C.169,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__UTCHB3;s__,NA,23,3932431,752862,170975.3,94.27,1.68,TRUE,50,50_2,TRUE,50_4
GCA_016715695.1,Lyne_18-Q3-R50-59_MAXAC.197,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__UTCHB3;s__,NA,51,4372126,704439,85728,97.77,1.97,TRUE,16.67,50_1,TRUE,50_2
GCA_016707585.1,Ega_18-Q3-R5-49_BAT3C.193,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__Ignavibacterium;s__,NA,13,3928197,958422,302169,95.53,0.56,TRUE,100,55_0,TRUE,55_0
GCA_016707115.1,Ega_18-Q3-R5-49_MAXAC.056,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__Ignavibacterium;s__,NA,30,4280636,870287,142687.9,95.53,2.23,TRUE,75,53_0,TRUE,53_0
GCA_016707285.1,Ega_18-Q3-R5-49_BATAC.76,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__UTCHB3;s__,NA,14,3755673,1043627,268262.3,96.65,0.56,TRUE,0,50_1,TRUE,50_1
GCA_016709155.1,Aved_18-Q3-R54-62_MAXAC.426,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__;s__,NA,14,4007487,2080515,286249.1,95.51,2.35,TRUE,50,52_1,TRUE,52_1
GCA_016709765.1,EsbW_18-Q3-R4-48_BATAC.168,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__Ignavibacterium;s__,NA,16,4337376,1372994,271086,97.21,3.91,TRUE,42.86,54_0,TRUE,54_0
GCA_016710175.1,EsbE_18-Q3-R3-47_MAXAC.197,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__;s__,NA,28,4716480,3156335,168445.7,97.77,4.19,TRUE,62.5,52_1,TRUE,52_2
GCA_016703385.1,Aved_18-Q3-R54-62_BATAC.249,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__UTCHB3;s__,NA,63,4456571,338141,70739.2,96.93,3.63,TRUE,62.5,50_1,TRUE,50_3
GCA_016700155.1,Kalu_18-Q3-R12-55_MAXAC.127v2,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__;s__,NA,1,4601368,4601368,4601368,98.88,0.56,TRUE,0,56_0,TRUE,56_0
GCA_016702615.1,Aved_18-Q3-R54-62_MAXAC.248_sub,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Kineosporiaceae;g__R-H-3;s__,NA,17,5950811,1613285,350047.7,97.21,0.27,TRUE,100,550_1,TRUE,550_1
GCA_016709945.1,EsbW_18-Q3-R4-48_BAT3C.288,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Kineosporiaceae;g__R-H-3;s__,NA,11,5313734,1232325,483066.7,92.55,0,TRUE,0,550_1,TRUE,550_1
GCA_016713225.1,Fred_18-Q3-R57-64_BATAC.480,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Kineosporiaceae;g__R-H-3;s__,NA,11,5670046,1339969,515458.7,98.2,0.27,TRUE,0,550_1,TRUE,550_1
GCA_016722075.1,Ribe_18-Q3-R11-54_MAXAC.235,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Kouleothrix;s__,NA,4,7093236,5636499,1773309,99.21,2.08,TRUE,0,502_0,TRUE,502_0
GCA_016717335.1,Ribe_18-Q3-R11-54_BAT3C.183,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Kouleothrix;s__,NA,19,8174342,3247002,430228.5,98.27,4.15,TRUE,0,501_0,TRUE,501_0
GCA_016703885.1,AalW_18-Q3-R10-53_MAXAC.200,d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__UBA2033;s__,NA,110,5949666,336488,54087.9,92.35,1.18,TRUE,0,413_1,TRUE,413_3
GCA_016711485.1,Hade_18-Q3-R52-61_MAXAC.192,d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__UBA2033;s__,NA,34,6456339,1672613,189892.3,100,1.16,TRUE,60,414_0,TRUE,414_0
GCA_016708435.1,Bjer_18-Q3-R1-45_MAXAC.114,d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__UBA2033;s__,NA,39,6136773,1116697,157353.2,98.24,1.76,TRUE,66.67,413_1,TRUE,413_1
GCA_016720625.1,Vibo_18-Q3-R45-57_MAXAC.094,d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__UBA2033;s__,NA,128,5266158,278142,41141.9,92.94,2.35,TRUE,100,413_1,TRUE,413_4
GCA_016718635.1,OdNE_18-Q3-R46-58_MAXAC.176,d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__UBA2033;s__,NA,35,6684133,1060183,190975.2,100,4.71,TRUE,100,413_1,TRUE,413_2
GCA_016719605.1,Lyne_18-Q3-R50-59_BATAC.66,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__M3007;s__,NA,29,5634770,1069173,194302.4,94.18,0.99,TRUE,33.33,64_0,TRUE,64_0
GCA_016712415.1,Fred_18-Q3-R57-64_MAXAC.370,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__M3007;s__,5,53,6391660,663814,120597.4,95.35,4.21,TRUE,50,295_0,TRUE,295_0
GCA_016713985.1,Fred_18-Q3-R57-64_BAT3C.308,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__M3007;s__,4,51,5979863,491578,117252.2,91.83,2.66,TRUE,44.44,66_0,TRUE,66_0
GCA_016716135.1,Kalu_18-Q3-R12-55_BATAC.22,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__M3007;s__,2,31,6394108,916908,206261.5,95.99,1.49,TRUE,0,65_0,TRUE,65_0
GCA_016708875.1,Bjer_18-Q3-R1-45_BATAC.327,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__M3007;s__,NA,44,6139682,817458,139538.2,93.61,3.63,TRUE,33.33,469_0,TRUE,469_0
GCA_016711435.1,Hade_18-Q3-R52-61_MAXAC.228,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__M3007;s__,NA,95,6689062,366825,70411.2,93.02,4.16,TRUE,0,67_0,TRUE,67_0
GCA_016710765.1,Hirt_18-Q3-R61-65_BATAC.551,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__M3007;s__,NA,31,5226606,673340,168600.2,90.43,0.5,TRUE,50,265_0,TRUE,265_0
GCA_016699325.1,EsbE_18-Q3-R3-47_BAT3C.270,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__UBA9949;s__,NA,1,1951030,1951030,1951030,97.06,0,TRUE,0,195_0,TRUE,195_0
GCA_016706325.1,EsbE_18-Q3-R3-47_BAT3C.140,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__,NA,3,2501102,1865016,833700.7,96.73,0.65,TRUE,100,252_0,TRUE,252_0
GCA_016715325.1,Mari_18-Q3-R65-66_BAT3C.366,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methyloglobulus;s__,NA,18,4218761,922682,234375.6,97.81,0.63,TRUE,20,423_0,TRUE,423_0
GCA_016717875.1,Rand_18-Q3-R56-63_BAT3C.326,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA7657;s__UBA7657 sp002483465,NA,11,2124850,1173168,193168.2,93.48,2.39,TRUE,50,29_1,TRUE,29_1
GCA_016710185.1,EsbE_18-Q3-R3-47_MAXAC.188,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA7657;s__UBA7657 sp002483465,NA,19,2530400,1354802,133179,94.35,3.35,TRUE,8.33,29_1,TRUE,29_1
GCA_016719135.1,Mari_18-Q3-R65-66_BATAC.348,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__UBA10799;g__;s__,NA,38,3098272,341943,81533.5,91.09,1.62,TRUE,66.67,533_0,TRUE,533_0
GCA_016703125.1,Aved_18-Q3-R54-62_BATAC.616,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__GCA-2699445;g__;s__,NA,17,3254103,538713,191417.8,94.56,0.76,TRUE,40,532_0,TRUE,532_0
GCA_016716635.1,Hjor_18-Q3-R7-51_MAXAC.115,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__,NA,14,3778533,1523263,269895.2,96.11,2.85,TRUE,62.5,538_0,TRUE,538_0
GCA_016711105.1,Hirt_18-Q3-R61-65_BAT3C.320,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__,NA,36,3313532,432532,92042.6,90.14,0.26,TRUE,0,506_0,TRUE,506_0
GCA_016711205.1,Hirt_18-Q3-R61-65_BAT3C.279,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Micropruina;s__,NA,3,3881138,1822864,1293712.6,96.37,0,TRUE,0,505_0,TRUE,505_0
GCA_016702505.1,Aved_18-Q3-R54-62_MAXAC.290,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__JAAYBP01;g__JAAZBK01;s__,7,31,3923940,666474,126578.7,90.6,0.85,TRUE,0,536_0,TRUE,536_0
GCA_016703035.1,Aved_18-Q3-R54-62_BATAC.645_sub,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Agitococcus;s__Agitococcus sp002333125,NA,59,3171843,211210,53760.1,95.63,3.38,TRUE,40,181_1,TRUE,181_1
GCA_016711955.1,Hade_18-Q3-R52-61_BATAC.311,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Agitococcus;s__Agitococcus sp002333125,NA,61,2638331,226376,43251.3,91.29,4.07,TRUE,41.67,181_1,TRUE,181_3
GCA_016706005.1,EsbE_18-Q3-R3-47_BATAC.309,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Agitococcus;s__Agitococcus sp002333125,NA,54,3067607,375921,56807.5,92.67,2.24,TRUE,50,181_1,TRUE,181_4
GCA_016719965.1,Lyne_18-Q3-R50-59_BAT3C.546,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Agitococcus;s__Agitococcus sp002333125,NA,57,2835741,245023,49749.8,92.11,1.48,TRUE,75,181_1,TRUE,181_2
GCA_016721165.1,Vibo_18-Q3-R45-57_BAT3C.142,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Agitococcus;s__Agitococcus sp002333125,NA,26,3065421,412926,117900.8,95.54,1.16,TRUE,60,181_1,TRUE,181_5
GCA_016699535.1,Fred_18-Q3-R57-64_BAT3C.417,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__;g__;s__,NA,1,4018871,4018871,4018871,91.72,1.29,TRUE,0,106_0,TRUE,106_0
GCA_016703425.1,Aved_18-Q3-R54-62_BATAC.150,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__,NA,31,9023203,1442535,291071.1,90.48,3.25,TRUE,0,478_0,TRUE,478_0
GCA_016720595.1,Vibo_18-Q3-R45-57_MAXAC.190,d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__JABFXX01;s__,NA,79,10125364,739969,128169.2,96.88,3.39,TRUE,33.33,435_0,TRUE,435_0
GCA_016720545.1,Viby_18-Q3-R106-67_BAT3C.149,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__JAAFHV01;s__,NA,38,7433625,984996,195621.7,90.12,2.74,TRUE,0,476_1,TRUE,476_1
GCA_016716835.1,Hirt_18-Q3-R61-65_MAXAC.229,d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__;s__,NA,8,4567662,3314312,570957.8,95.91,1.61,TRUE,0,512_0,TRUE,512_0
GCA_016717005.1,Hirt_18-Q3-R61-65_BATAC.430,d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__;s__,NA,49,9510879,1544876,194099.6,96.45,3.13,TRUE,33.33,510_0,TRUE,510_0
GCA_016716175.1,Kalu_18-Q3-R12-55_BATAC.116,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__,NA,23,9405335,1762828,408927.6,92.69,3.25,TRUE,20,465_0,TRUE,465_0
GCA_016712525.1,Fred_18-Q3-R57-64_MAXAC.347,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__JAAFHV01;s__,NA,10,8760767,2961073,876076.7,93.72,4.24,TRUE,16.67,477_0,TRUE,477_0
GCA_016706225.1,EsbE_18-Q3-R3-47_BAT3C.181,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__,NA,25,9628654,1408703,385146.2,94.62,3.87,TRUE,10,464_0,TRUE,464_0
GCA_016706545.1,Ejby_18-Q3-R6-50_BATAC.353,d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__;s__,NA,84,8558619,343695,101888.3,90.79,1.31,TRUE,33.33,511_0,TRUE,511_0
GCA_016704525.1,AalW_18-Q3-R10-53_BAT3C.9,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__JAAFHV01;s__,NA,21,7466539,1730666,355549.5,90.22,3.41,TRUE,12.5,476_1,TRUE,476_1
GCA_016709545.1,EsbW_18-Q3-R4-48_BATAC.438,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__;g__;s__,NA,58,9539105,696655,164467.3,91.61,4.68,TRUE,0,272_0,TRUE,272_0
GCA_016708565.1,Bjer_18-Q3-R1-45_MAXAC.048,d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__;s__,NA,40,10173296,1741108,254332.4,94.98,2.55,TRUE,28.57,509_1,TRUE,509_1
GCA_016707895.1,Damh_18-Q3-R51-60_BATAC.454,d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__;s__,NA,39,9739973,1107269,249742.9,97.72,2.76,TRUE,16.67,509_1,TRUE,509_1
GCA_016712315.1,Fred_18-Q3-R57-64_MAXAC.384,d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__;s__,NA,31,8579269,2855547,276750.6,94.52,3.23,TRUE,12.5,474_0,TRUE,474_0
GCA_016714285.1,EsbW_18-Q3-R4-48_MAXAC.145,d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Nannocystis;s__,NA,42,9083132,1069417,216265,91.06,4.19,TRUE,0,473_1,TRUE,473_1
GCA_016717175.1,Ribe_18-Q3-R11-54_BAT3C.433,d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Nannocystis;s__,NA,24,8340076,1067221,347503.2,92.9,4.87,TRUE,0,473_1,TRUE,473_1
GCA_016699915.1,Fred_18-Q3-R57-64_MAXAC.425_cln,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__;s__,NA,1,912463,912463,912463,74.36,0.03,TRUE,0,217_0,TRUE,217_0
GCA_016710595.1,Hjor_18-Q3-R7-51_BATAC.166,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,NA,11,3343492,1438249,303953.8,97.83,1.23,TRUE,66.67,178_0,TRUE,178_0
GCA_016711325.1,Hirt_18-Q3-R61-65_BAT3C.167,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Brevilactibacter;s__,NA,12,3052739,935376,254394.9,95.68,3.15,TRUE,45.45,537_0,TRUE,537_0
GCA_016716325.1,Kalu_18-Q3-R12-55_BAT3C.337,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__Gallionella;s__,2,9,2554979,2328424,283886.6,97.38,3.1,TRUE,83.33,409_0,TRUE,409_0
